"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bckdk",37.2862624169407,-0.110258456675182,0.296527663963625,-0.371831940404412,0.71001798102135,0.911908984521372
"Bcl10",30.7443173725359,0.460247401721415,0.324876243159298,1.41668531144562,0.156574953416362,0.52082227228198
"Bcl11a",8.41502281884722,0.449110509699358,0.600484336417576,0.747913779697739,0.454512165387336,1
"Bcl11b",17.4317142876628,-0.763224528382848,0.434238695561314,-1.75761519225336,0.0788130066080527,1
"Bcl2",9.90904012005841,-0.649327463103993,0.549344024986047,-1.18200514353548,0.237203659971651,1
"Bcl2l1",45.1964433520271,-0.0190670244551419,0.266259931226141,-0.0716105662888791,0.942911830983941,0.985328094791075
"Bcl2l11",10.8256141371546,0.285217877306423,0.534330871019351,0.533785137217148,0.593490197903477,1
"Bcl2l12",7.90647978990173,-0.444810706123709,0.638255580167565,-0.69691628235656,0.485855187337113,1
"Bcl2l13",51.4996894254849,-0.405411588488841,0.254962624390456,-1.59008242662259,0.111816226602217,0.442089808243926
"Bcl2l14",30.2895289226353,-0.010743837731258,0.320857579577733,-0.0334847559013487,0.973288022044159,0.993788679956527
"Bcl2l2",34.2321618398963,-0.0840836085551328,0.317290555704825,-0.265005078289679,0.791005549731762,0.941089882888573
"Bcl3",53.1698420847641,-0.474561927106171,0.277683295499169,-1.70900423179251,0.0874501656074827,0.380726265268339
"Bcl6",9.79372064373454,-0.724663145787712,0.560937515493956,-1.29187855290724,0.196399206132633,1
"Bcl7a",10.9318998867906,-0.609974677355818,0.527729113514054,-1.1558480700337,0.247743306819278,1
"Bcl7b",23.1567505198016,-0.524703472056003,0.362702468467144,-1.44664985125,0.147995016522652,0.50365036132121
"Bcl7c",8.67830996716634,-0.241397956691396,0.594260973387969,-0.406215396099716,0.684584342578136,1
"Bcl9",47.1415455452805,-0.490262905680931,0.269694330753833,-1.81784653874844,0.0690875913106832,0.334012159532883
"Bcl9l",50.2928977171588,-0.370143348108335,0.263753828267678,-1.40336673230268,0.160507508047818,0.525304849330925
"Bclaf1",38.7277234408468,0.299742496574639,0.287542304424504,1.04242920767625,0.297212730863932,0.674255821284401
"Bco2",10.145173216879,0.693019857734995,0.536902898686836,1.29077317226261,0.196782343071903,1
"Bcor",35.3531979242789,-0.0880336462624307,0.306772951580169,-0.286966780509738,0.774137756238559,0.935039996320175
"Bcorl1",19.4675467846426,-0.170175439866755,0.391876547972229,-0.434257780281394,0.664101258885577,1
"Bcr",45.0895729495959,-0.283260063156577,0.270357729027273,-1.04772319317715,0.294766158554285,0.673466764542027
"Bcs1l",7.31234093489716,0.931941337405858,0.647474097417127,1.43934922049162,0.150051603846643,1
"Bdh1",135.414401348686,-0.309307844313157,0.205645609462073,-1.50408192580548,0.132560273488186,0.476582734330482
"Bdkrb2",24.9687557451753,-0.385085250370336,0.372664749533577,-1.03332888568695,0.301450013822933,0.680584625045614
"Bdp1",17.3014128956093,-0.373483010898277,0.411630360295965,-0.907326200695546,0.364234322794678,1
"Becn1",79.0291516437921,-0.0198000020685019,0.217251355237209,-0.0911386814912293,0.927382397139181,0.982845896887415
"Bend3",7.91962784054529,-0.685507180044944,0.605834752165407,-1.1315085138229,0.257841122044995,1
"Bet1",16.3790118606878,0.340476549103852,0.425868824822957,0.799486905963111,0.424008136191244,1
"Bet1l",18.2613113909672,0.00983224616784455,0.401321629897381,0.024499666689679,0.980454049579299,1
"Bex3",17.8700060375975,1.09067456848758,0.42674363049995,2.55580749315415,0.0105941711178993,1
"Bfar",38.7201106725477,-0.0384129036007907,0.306118072772473,-0.125483945632121,0.900140434103558,0.973710164922701
"Bgn",115.335142867417,0.775695994612571,0.195770367022252,3.96227481416736,7.42390167881932e-05,0.00235312658830891
"Bhlha15",4.64119011370443,-0.685133010103992,0.797829425023383,-0.858746228974836,0.390480539400953,1
"Bhlhe40",108.426703614811,-0.270510993045118,0.196271315287058,-1.37825026876434,0.168126031754629,0.540256699305099
"Bhlhe41",5.87987588626064,-3.4827748257572,1.00819327351156,-3.45447139676562,0.000551372699840621,1
"Bicc1",15.7539153343354,0.347160336345081,0.440328527807862,0.788412093291772,0.430455699356263,1
"Bicd2",15.8376276520563,-0.0628376344791808,0.441278612470031,-0.1423990030413,0.886764849819871,1
"Bicdl1",10.2578198110588,-0.437743749639844,0.542703916285175,-0.806597734978979,0.419898279126247,1
"Bicdl2",16.0645360257988,-0.137736106442699,0.447279892175828,-0.307941646499401,0.758126735247604,1
"Bicra",21.0498441667514,-0.891156974541456,0.394503277684359,-2.25893427241552,0.0238874737152437,1
"Bicral",26.4955062056839,-0.162176959551114,0.342714855115866,-0.473212518016718,0.636061567781471,0.885979607632662
"Bid",8.24072001640553,0.804941289435236,0.637698472904711,1.2622600235637,0.206855236492411,1
"Bin1",19.0466182066906,0.0219964414703997,0.402792152678481,0.0546099056898901,0.956449246937576,1
"Bin3",22.1289978398541,0.522486987737906,0.387237963797441,1.34926592066064,0.177251567741468,0.553432952516525
"Birc2",12.1321405109665,0.49070187759978,0.507797038092622,0.966334658908106,0.333876748445462,1
"Birc3",17.8368317035832,0.602276295290095,0.410071398752637,1.46871080773278,0.141911244779868,1
"Birc5",7.50797077101203,0.843603939987277,0.642814410762315,1.31236003092533,0.189398686042607,1
"Birc6",77.0084383236737,-0.112348226471031,0.226031115600344,-0.497047612991829,0.619155475781751,0.880739204363659
"Bivm",10.3596888106197,0.0683368606615883,0.537193414860592,0.127210905366966,0.898773474272028,1
"Blcap",23.867085590576,-0.383337139453421,0.414372257325208,-0.925103292213336,0.35491218073127,0.722632451709067
"Blmh",45.9594967341177,0.136990212479746,0.265112528586271,0.516724778003719,0.605348296717673,0.874639803433907
"Blnk",66.8027216470351,0.23096296393959,0.236936528436003,0.974788334513702,0.329665264802502,0.700429406575581
"Bloc1s3",14.9063232360459,0.0195818983732091,0.458135044205336,0.0427426336860458,0.965906693839299,1
