"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"0610005C13Rik",49.6825639041978,60.6354596167839,33.7220838827962,18.767231730953,9.84886910360518,17.4090464368905
"0610009B22Rik",14.1950182583422,14.6995053616446,17.7484652014717,13.6488958043294,26.2636509429471,24.3726650116467
"0610009E02Rik",5.32313184687834,3.67487634041115,1.77484652014717,5.11833592662354,0,0
"0610009L18Rik",1.77437728229278,1.83743817020557,1.77484652014717,1.70611197554118,0,1.74090464368905
"0610010F05Rik",12.4206409760495,14.6995053616446,5.32453956044151,27.2977916086589,6.56591273573679,29.5953789427138
"0610012G03Rik",106.462636937567,84.5221558294563,74.5435538461812,59.7139191439413,55.8102582537627,50.4862346669823
"0610030E20Rik",28.3900365166845,29.3990107232892,42.5963164835321,32.4161275352824,26.2636509429471,33.0771882300919
"0610038B21Rik",0,0,1.77484652014717,0,0,1.74090464368905
"0610039K10Rik",31.93879108127,42.2610779147282,49.6957025641208,17.0611197554118,27.9051291268813,31.3362835864028
"0610040B10Rik",3.54875456458556,0,1.77484652014717,0,0,1.74090464368905
"0610040F04Rik",3.54875456458556,7.34975268082229,5.32453956044151,3.41222395108236,3.28295636786839,1.74090464368905
"0610040J01Rik",104.688259655274,67.9852122976062,81.6429399267698,88.7178227281413,86.9983437485124,85.3043275407633
"1110002L01Rik",3.54875456458556,1.83743817020557,3.54969304029434,5.11833592662354,4.92443455180259,6.96361857475619
"1110004F10Rik",23.0669046698061,20.2118198722613,24.8478512820604,42.6527993885295,41.0369545983549,43.5226160922262
"1110006O24Rik",0,1.83743817020557,0,0,4.92443455180259,0
"1110008P14Rik",26.6156592343917,23.8866962126724,26.6226978022076,17.0611197554118,29.5466073108155,17.4090464368905
"1110012L19Rik",12.4206409760495,20.2118198722613,10.649079120883,13.6488958043294,11.4903472875394,13.9272371495124
"1110018N20Rik",0,1.83743817020557,3.54969304029434,3.41222395108236,0,0
"1110019D14Rik",3.54875456458556,1.83743817020557,1.77484652014717,1.70611197554118,6.56591273573679,3.48180928737809
"1110032A03Rik",28.3900365166845,20.2118198722613,17.7484652014717,27.2977916086589,22.9806945750788,22.6317603679576
"1110035H17Rik",33.7131683635628,45.9359542551393,40.8214699633849,25.5916796331177,22.9806945750788,12.1863325058233
"1110038B12Rik",21.2925273875134,29.3990107232892,17.7484652014717,39.2405754374471,49.2443455180259,53.9680439543604
"1110038F14Rik",12.4206409760495,12.862067191439,19.5233117216189,20.4733437064941,14.7733036554078,10.4454278621343
"1110046J04Rik",7.09750912917112,16.5369435318502,7.09938608058868,5.11833592662354,8.20739091967098,12.1863325058233
"1110051M20Rik",23.0669046698061,29.3990107232892,17.7484652014717,15.3550077798706,21.3392163911446,10.4454278621343
"1110059E24Rik",23.0669046698061,34.9113252339059,30.1723908425019,49.4772472906942,52.5273018858943,60.9316625291166
"1110059G10Rik",7.09750912917112,9.18719085102786,7.09938608058868,8.53055987770589,11.4903472875394,10.4454278621343
"1110065P20Rik",26.6156592343917,25.724134382878,33.7220838827962,30.7100155597412,21.3392163911446,13.9272371495124
"1190001M18Rik",0,0,0,1.70611197554118,0,3.48180928737809
"1190007I07Rik",3.54875456458556,11.0246290212334,8.87423260073585,11.9427838287883,4.92443455180259,5.22271393106714
"1300002E11Rik",8.8718864114639,9.18719085102786,5.32453956044151,8.53055987770589,3.28295636786839,3.48180928737809
"1500002C15Rik",1.77437728229278,5.51231451061672,0,3.41222395108236,1.6414781839342,3.48180928737809
"1500002F19Rik",5.32313184687834,3.67487634041115,0,5.11833592662354,0,1.74090464368905
"1500004A13Rik",0,3.67487634041115,1.77484652014717,0,0,1.74090464368905
"1500009C09Rik",0,0,1.77484652014717,0,1.6414781839342,0
"1500009L16Rik",10.6462636937567,1.83743817020557,5.32453956044151,8.53055987770589,3.28295636786839,10.4454278621343
"1500011B03Rik",10.6462636937567,7.34975268082229,5.32453956044151,3.41222395108236,11.4903472875394,6.96361857475619
"1500015A07Rik",3.54875456458556,7.34975268082229,1.77484652014717,1.70611197554118,1.6414781839342,3.48180928737809
"1500026H17Rik",0,1.83743817020557,1.77484652014717,0,1.6414781839342,1.74090464368905
"1600012H06Rik",39.0363002104411,53.2857069359616,31.9472373626491,56.3016951928589,44.3199109662233,57.4498532417385
"1600014C10Rik",24.8412819520989,11.0246290212334,15.9736186813245,8.53055987770589,18.0562600232762,20.8908557242686
"1600020E01Rik",0,1.83743817020557,1.77484652014717,3.41222395108236,1.6414781839342,3.48180928737809
"1700001C19Rik",5.32313184687834,5.51231451061672,5.32453956044151,1.70611197554118,4.92443455180259,5.22271393106714
"1700001G11Rik",0,0,1.77484652014717,1.70611197554118,3.28295636786839,0
"1700001L05Rik",1.77437728229278,20.2118198722613,1.77484652014717,3.41222395108236,9.84886910360518,1.74090464368905
"1700001O22Rik",5.32313184687834,3.67487634041115,1.77484652014717,5.11833592662354,6.56591273573679,1.74090464368905
"1700003D09Rik",37.2619229281484,55.1231451061672,55.0202421245623,22.1794556820353,22.9806945750788,24.3726650116467
"1700003E16Rik",1.77437728229278,3.67487634041115,10.649079120883,0,1.6414781839342,3.48180928737809
"1700003N22Rik",7.09750912917112,5.51231451061672,3.54969304029434,5.11833592662354,6.56591273573679,0
"1700007J10Rik",3.54875456458556,1.83743817020557,1.77484652014717,3.41222395108236,1.6414781839342,1.74090464368905
"1700007L15Rik",1.77437728229278,1.83743817020557,5.32453956044151,0,0,0
