"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610010F05Rik",39.8086835998654,0.324551082129761,0.301845729584247,1.07522171202087,0.282275476902217,0.778682264621459
"0610010K14Rik",438.419721254306,-0.768534437729361,0.171605893422219,-4.4784851056278,7.51746145372316e-06,0.00053163742229932
"0610033M10Rik",335.663541448828,0.393471707351337,0.137553794606688,2.86049329628748,0.00422982495619883,0.0751018920414452
"0610040F04Rik",37.0612113876357,-0.922058441590425,0.334461593450506,-2.75684401332278,0.00583621854288584,0.0931228369796985
"0610040J01Rik",10.8072492770568,-0.243347344660825,0.555218272791204,-0.43829131097841,0.661175123841144,0.94026795817886
"1010001B22Rik",1.31553599692668,0.661814905883754,1.60128778019097,0.413301665116577,0.679385610057029,1
"1110003F10Rik",8.58969193607595,-0.294819748955168,0.620989080308639,-0.474758346489184,0.634959225271619,1
"1110013H19Rik",85.736359831168,0.23442621252466,0.215847842401496,1.08607160449909,0.277447314016079,0.775118812110308
"1110018N20Rik",15.0751921055536,0.314756462019752,0.488824963765936,0.643904230248084,0.519637538488818,0.901688282588789
"1110032A03Rik",105.735627796588,0.321910552926574,0.209940792753868,1.53333970356098,0.125192176825083,0.587079536127463
"1110032F04Rik",0.816639555931683,-1.94553656018206,2.13175604848709,-0.912645028760588,0.361429263926151,1
"1110038B12Rik",13.1340087155256,0.00555224440798499,0.499184212928711,0.0111226362216265,0.991125603263476,0.998842535086321
"1110038F14Rik",184.941894642792,0.628103754923534,0.167111562859131,3.75858943676449,0.000170873959779257,0.00648155997435408
"1110065P20Rik",1.13552983759191,0.332520548193652,1.68198667865285,0.197695114006477,0.843283612728271,1
"1190007I07Rik",11.029467676875,0.240478052216848,0.550319970190501,0.436978603799538,0.662126865131393,0.94026795817886
"1500002F19Rik",1.02850017915083,-3.53010369409406,2.05355942848847,-1.71901706136277,0.0856112653224484,1
"1500009L16Rik",99.1901420153585,0.366745049291992,0.213701441995076,1.71615617502685,0.0861334619407424,0.487865599382586
"1500011B03Rik",2.32962839874858,-0.0581342492702453,1.18648500023243,-0.0489970368431601,0.96092165736183,1
"1500026H17Rik",0.981366696673163,-0.0995888884893769,1.86020060004534,-0.0535366392672648,0.957304338581322,1
"1500032F14Rik",33.7619620326742,0.447379297615625,0.330069459534085,1.35540954999936,0.175287108640683,0.66875758750435
"1500035N22Rik",5.04203948531144,1.02747298355783,0.910706597147116,1.12821515378992,0.2592290656361,1
"1520401A03Rik",0.340518107675865,-0.0660626214708984,3.07779529328858,-0.0214642674952925,0.982875307299828,1
"1600010M07Rik",37.1132101221924,0.136078720008327,0.310382714060349,0.438422353578198,0.661080145132197,0.94026795817886
"1600012H06Rik",63.5917313026242,0.608212050836329,0.284941830996242,2.13451302923772,0.0328008082576698,0.292392633972292
"1600019K03Rik",13.3734420956332,0.660493129482829,0.528219318861614,1.25041456436369,0.211148146965959,0.713428515391902
"1600020E01Rik",118.47042412072,-0.0468581477665912,0.193923275656374,-0.241632406465856,0.809065009292716,0.966730742060096
"1600027J07Rik",1309.33044057313,-0.15440497826121,0.108751396810562,-1.41979765584229,0.155666597619067,0.637524933590685
"1600029O15Rik",81.821143405094,-0.649262504742052,0.225572619003962,-2.87828597109408,0.00399842497184869,0.0720666444710093
"1700001F09Rik",0.970981399978886,2.15259700602375,1.95031560056308,1.10371726781156,0.269715802660606,1
"1700001G17Rik",14.8834652471395,-0.0664095552401786,0.484325973235487,-0.137117476472585,0.890937938714813,0.986032657815757
