"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Capn13",3.02671047346346,2.23539308609163,3.57209308709362,3.30730449368092,3.67228886354518,3.62616119614114
"Capn15",4.36581665039068,4.58378206924141,3.79247065576479,4.3572416724954,3.24922618223549,2.93153281694384
"Capn2",5.59471530721638,5.28831822135856,5.5876994970088,6.06220589659979,6.04283806861181,6.01042943981972
"Capn5",5.85259181784058,6.25625183281501,6.12792511763167,6.4426079268659,5.96462979802834,6.38254575770044
"Capn7",4.68713145305819,4.29304062969876,4.84568221606657,5.00390102385702,4.27560536411859,4.9954223879282
"Capn8",2.86240053374002,3.33781149797589,3.64017611002323,3.52853870059682,3.47505906875726,3.40013428590224
"Capn9",4.72244556320374,5.78379130490611,4.94832421271254,4.62711935597537,4.95216789270358,4.92032942644732
"Capns1",9.15671307689632,9.31379478063296,9.21683030977677,8.9727647042059,9.36178417971737,8.98110282418559
"Caprin1",6.48154810304477,5.91160196158606,6.2260123266515,6.431547532941,6.35774700544238,6.77066740342216
"Capza1",3.87352859265577,3.60090146551241,3.98763616756191,4.39471512210355,4.56889849865833,4.80429820567368
"Capza2",9.02552918385853,8.84261801281626,9.16075800811996,8.89263824630155,9.34773049226913,9.5939618969646
"Capzb",9.00194276674377,9.04448423017447,8.98735572015077,9.09846926047046,9.20801578128734,8.89983535716084
"Car1",14.1357957235847,13.3367405025831,13.5311302636758,12.6566680725831,13.0983048428575,12.7862488038794
"Car12",6.20797976413892,5.95133033905397,6.35555249632358,6.49514870019593,6.01932413585461,6.03689055961471
"Car13",5.33237138639413,4.26858838795128,4.60856031733236,4.22553192858686,4.17007034688362,4.59838722785836
"Car2",11.1430530615392,11.0161450334319,10.7798372431911,9.91731717169394,9.87342658453719,9.960716916618
"Car3",8.16391171529339,7.5417183209723,5.53484283097155,6.59819162453997,4.75585351851444,2.39306307520887
"Car4",10.5483732946149,10.9707391648731,10.7703502038694,10.65462379648,10.2069640433016,10.4570889002803
"Car8",6.32596178416976,6.51703632685561,6.21107848784152,5.95720404372,5.93411602283219,6.568683391108
"Car9",6.10321293742101,6.21885785933448,5.67376670316002,6.12915313237262,6.52491849534457,6.00111975184416
"Card10",5.26930880157403,5.56983233017566,5.38674011343381,4.67869514008497,4.81634609395662,5.12486713950364
"Card14",3.07135114265233,3.35335822292119,3.4301737635099,4.34749975927805,2.65773052724549,3.61870253353889
"Card19",6.95155269319808,6.34345566269567,6.91994811476866,6.62401396671971,6.43616752850419,6.77159458770141
"Carhsp1",6.05291800780614,6.19708488042211,6.09865930231621,5.41664964310828,6.61045986502339,6.18217365392193
"Carm1",5.53805438336766,5.95934321967672,5.4015191374554,5.55628128810643,5.29096774403918,4.97267621461104
"Carmil1",4.27521842741202,4.32567475759026,4.6038145132174,4.73951077114803,4.43124586267329,4.80526406865533
"Cars",7.05416371850202,6.41301172313601,7.54309124936914,7.25310449949058,6.897549027123,7.67174862857805
"Cars2",3.63963713422267,3.68859793077674,4.27039933926241,4.38367194557805,4.61390623238041,4.1823008448069
"Casc3",4.94798551509544,5.1725311986559,4.96984232355767,5.31788372325849,4.72039148263051,5.17708288617021
"Casc4",3.68073649896144,4.02982979506363,3.9318825587664,3.41388688602248,3.45097787356124,3.77266028128088
"Casd1",4.19377604583254,4.30489189572895,4.33417724604752,4.95876740635128,4.42229142509472,4.76608612208656
"Cask",3.73188161770183,3.36049694948933,3.83153739953896,3.79287682189771,3.90847058790601,3.99019394922832
"Caskin2",6.23970461368679,6.45196512829994,6.66016370728576,5.69305581954065,5.63555432357562,5.06596667580209
"Casp1",6.86994087662863,6.584779453226,6.81500423170575,7.61930873729514,7.44495326464525,7.85523633455932
"Casp2",4.15136711993424,4.2015813801475,5.27259203440487,4.53898765402716,4.7178984061423,4.51437845679536
"Casp3",6.2335689171934,5.83065357745419,5.70293715879973,5.88590569416127,6.62469098324087,6.4160306269089
"Casp4",6.12981783489995,6.50017559937519,6.1520807356597,7.18969711594796,6.66591571393698,7.68944055567118
"Casp6",5.87677829319577,5.63895953416616,5.24570737020904,5.55254937356683,5.43248900534862,5.51790509059546
"Casp7",6.57147368205525,6.58328013236168,6.85100263853674,6.7798862841736,6.51242521307482,6.94763635322853
"Casp8",5.81833184122952,5.63682005684789,5.45412981557356,5.65805193308646,5.75281993042414,5.89535394869746
"Casp8ap2",2.07275047492952,1.27855472763836,2.08999724051359,1.99774785685643,2.7546648960221,2.4229866079862
"Casp9",4.91630524188085,5.03942355234597,5.07804703036887,5.08721850289257,5.202095203554,4.60964004291999
"Cast",6.25121662207875,5.97079863545693,6.08880951468988,6.10300904320189,6.30246984483579,6.31172962123182
"Castor2",2.69965166936147,2.64709899405277,3.19534920536897,2.18661189910275,2.1410448900635,2.44070474661349
"Casz1",5.81116659686418,6.05293503204216,6.03888168526809,5.55870480553192,5.54164134826828,5.43588076756552
"Cat",5.97695914747337,6.05634831736952,5.91483664866745,6.05867020747247,5.87523870662373,5.98722535958586
"Cav1",6.69361453555209,6.15940979046114,6.59013249297987,6.61249550390903,6.62086530309943,6.33947022876243
"Cav2",2.97052080516947,2.18504725264124,3.65269179205512,3.24969761653133,3.48744298419706,2.41722052334192
"Cavin1",6.70735066114924,6.78444165736511,7.18992321188608,6.46693378703599,6.69165268787479,6.25969465573707
"Cavin2",5.19712084693291,5.1662603844601,5.40688826395374,4.57552874039691,4.51937915388438,4.8658050483045
"Cavin3",5.33473382121984,4.91489636420321,6.07957502682229,5.16958589608212,5.3686577569133,5.51156148887382
"Cbarp",3.6977901449418,3.95387580678575,3.01726296640642,3.49166883953427,2.67070356764141,1.94533315111233
"Cbfa2t2",2.93733046672761,3.07748347711218,3.05056791902232,3.26432763269326,2.89313127088685,3.42726569331406
"Cbfa2t3",4.71482852562615,5.3331728287578,5.19344453803363,3.58859235059904,4.03018833366361,4.07963782711528
"Cbfb",5.19586859985057,4.6814989578261,4.77287284693038,5.14128713436472,4.90941081362718,5.79521549866271
"Cbl",3.51200155174718,3.25178038581785,3.89831308487407,4.0749568003372,3.85828487999523,4.07990854655668
"Cblb",2.62148798370597,1.5580043172439,3.02482426675948,3.28508920135977,3.35604154335664,3.70565923619855
"Cblc",7.98807561260612,7.96731178639359,7.69004009934224,7.81558845966113,7.83086306854343,7.71233797467942
"Cbll1",3.27839488425592,4.05278101111704,3.61482537385053,3.68002163661689,3.35318303870173,3.86411728580703
"Cbr1",7.55840717200043,7.56607745572457,7.44078133063651,7.00615049857255,7.27363353245338,6.85655989640874
"Cbr3",6.38420159839309,5.66443765003602,6.15602646898086,4.69225784442611,5.45788754391944,4.01895737119453
"Cbr4",3.16211990136539,2.64383621563855,1.30364911373831,2.12898525707915,2.62841412655675,3.41107986647159
"Cbs",5.46024490024415,4.93483194901582,5.21260319507994,4.8119012398101,5.28971502377224,5.19898243212049
"Cbx1",6.37448868218414,5.18726382439205,5.41382234813082,5.51213942524282,5.77012662597256,5.93477616732378
"Cbx4",3.32501528354373,3.61258870764105,3.25592835601317,2.12722215692197,2.25508411488,2.32459300640808
"Cbx5",4.56348417641532,4.38018280124332,4.3254607630833,4.13059674691838,4.32405246678658,4.55927094463075
"Cbx6",4.62088367455202,5.08066550049808,4.82003232238393,4.28766210081385,4.26851836862913,4.15862800693926
"Cbx7",4.4911323991635,4.79463950791521,3.92486536087373,3.58896991703069,4.27040446153577,4.27929821185119
"Cby1",4.66905077948014,4.99967230921117,4.52779357950926,4.22850527011721,4.17303711429665,5.11351004155428
"Cc2d1a",5.18310162235921,4.98695772621498,5.16662527805313,5.5379850474716,5.13897567382717,4.72582451573003
"Cc2d1b",4.61914936595353,4.67017832766238,4.46426000944849,4.9510239605409,4.41187231748065,4.7572115068234
"Cc2d2a",3.06759147534418,2.35757136356559,2.63051173747912,2.39007957629197,2.48077165989305,2.5528823680647
"Ccar1",4.81748048379264,4.23433706821091,4.2054065670329,4.60794071544662,4.09070628130719,4.85524629236557
"Ccar2",5.57929982018493,6.0115205737349,5.95331574928839,5.36944481376663,5.83153279921956,5.61497373769182
"Ccdc107",7.2077504644452,7.4961643734948,7.59061498738621,6.55474752075996,7.37075965465865,6.24613747201885
"Ccdc115",3.58028535770905,3.62906978109831,2.71524408846533,2.96750266274284,3.43629660295287,3.27779636415893
"Ccdc116",4.28432440628394,2.69594350267658,2.94600035517115,3.44110059246571,3.01812907011625,3.29307357773446
"Ccdc117",4.84356734496686,4.46496990048099,4.0011489868788,4.70086931491335,4.32506155082589,4.62942989963075
"Ccdc12",5.92496167683636,5.44705999252112,6.03326247290502,5.63841965120371,6.08646562589658,5.66657111993149
"Ccdc120",4.30254244065023,4.07914598678721,3.50833157742444,3.85932803716152,3.72376367372072,3.52878201855067
"Ccdc124",6.79776879609274,6.55377564797932,6.24155745425849,6.47443787628255,6.51718032088953,5.79929027523559
"Ccdc127",2.55771489154728,2.51931679610339,3.10647858608297,2.62557664749749,3.19819356302182,3.49060622167576
"Ccdc137",2.72381729429758,2.16670043205928,3.49189599411914,3.9684708804766,3.7071071664948,3.40734457992133
"Ccdc149",3.76664931625603,3.14572236022197,3.64714338895998,3.53545721822156,3.62098555845364,3.94589037143487
"Ccdc152",3.67086670840966,4.17371773989072,3.69168923527704,4.37304298236031,4.31727101836332,3.60603876963427
"Ccdc166",3.47737431723535,3.15195631106678,3.4979440012106,1.75102921564749,1.09481620102821,2.81432602521007
"Ccdc167",3.64759072764226,2.91197583707543,3.99178569358602,2.78080560401591,4.08537589191804,3.16788109559307
"Ccdc174",2.04629841968563,2.90609647786938,2.31463699212095,3.05415775902715,2.87054891081899,3.20135603195156
"Ccdc186",3.95407189924117,4.39623336616464,4.18443641968322,4.55817875148621,4.44581618797904,4.50025618922213
"ccdc198",4.72239140719036,3.94239662777135,4.74412527900879,4.49538837616795,3.50438983444235,4.37780257819202
"Ccdc25",4.54524643755981,4.31030286659072,4.5668693494124,4.68789779257735,4.77039658998104,5.15316862493195
"Ccdc28a",4.89686438918951,3.5683782814807,3.54040934526336,4.80109629706006,4.74458387576905,4.38827898087432
"Ccdc28b",6.35123913452382,6.72227002905083,6.1833860480045,5.27207485905828,6.00557619774369,6.28163493285609
"Ccdc3",4.11538826679146,3.83936570310422,4.48090550425522,3.81442226144429,3.9671122675723,4.04906139950342
"Ccdc32",4.87363255474614,4.1923362745842,4.81101447428594,5.13788772866325,5.14320470693914,4.63189554066059
"Ccdc34",4.64821918247958,3.91177357502695,2.48166456691936,3.43737818558745,3.98517247634241,4.74381845827752
"Ccdc43",4.2802694366944,3.20090331517482,4.56883911838474,3.59226984627616,4.03036550668893,4.47981259306232
"Ccdc47",4.5724443387951,4.2978910423116,4.55722455043736,4.58242141629164,4.74451093243515,4.76953029488371
"Ccdc50",6.11444815823214,5.59189161009521,5.44902641604384,5.27029632704236,5.80551349705831,5.89137743779605
"Ccdc51",4.11513371194399,3.98406949876692,4.29720436615269,4.32589190296357,3.78733500598314,3.66253767707902
"Ccdc58",5.27565939468103,4.00532494509274,4.78335946172594,4.81248239087062,4.60987048830483,4.53080107915238
"Ccdc59",3.49929814081439,3.54782985016764,3.90314532554036,4.90059960645393,3.89332397358222,4.36690438966497
"Ccdc6",5.02905467627352,4.77549194184005,5.00009469538622,4.74707147364424,5.18835599866489,5.05722059938374
"Ccdc61",5.94760245078374,6.6695039034104,6.3430120981938,5.70082755203272,6.27040396109965,5.87828370233838
"Ccdc66",3.48949358964869,2.26041453943525,2.23627768073755,2.34867624870118,2.30172386306188,1.91988207328511
"Ccdc68",5.89023550483828,6.16154671464864,5.15184135113962,6.51927286151008,5.84856839974298,6.22960741479782
"Ccdc71",5.13957875776284,4.70511099345127,4.83936332230939,4.72200141901191,5.31567917655305,4.64289848509882
"Ccdc71l",6.24662504086374,6.08900974942237,5.95859539353671,5.7679855176414,5.79840195171216,5.55989071576002
"Ccdc80",7.56815014487937,7.68484085146612,7.71552201341813,8.09463529602312,7.7050448779291,7.94337122023008
"Ccdc82",2.92106948787139,2.69078422878723,3.70265984888074,3.85816015194284,3.01278100969269,4.39464391071203
"Ccdc85b",4.91011031785813,5.11207335669979,4.83352223509202,3.66874628649652,3.21567264405227,3.09581588841047
"Ccdc85c",6.60564546557419,6.60353895501829,6.23554137728446,6.36081340531747,6.08550619890173,6.07155838902609
"Ccdc86",3.34608749358807,3.72584802651543,4.64091340708563,4.44542520680782,2.51002100177949,3.61192944740867
"Ccdc88c",3.8707377552087,3.83625676414983,3.71871888628726,4.10374788502445,3.94834320285939,3.84520879348411
"Ccdc9",7.3772993553618,6.61343776200557,7.33600544152084,6.88734384527364,6.98400853653347,6.87435730368143
"Ccdc90b",3.85832438421853,5.26155548248608,3.87936152656726,5.56139350872498,4.86997868311794,5.30664982774636
"Ccdc91",9.13799976557721,9.39718292691919,8.70895920569119,8.73150136137302,8.08978771321059,8.95238604613211
"Ccdc92",2.59409111971659,4.16898667376556,3.48994575455316,2.78221730385179,3.48035847844309,3.40540583184984
"Ccdc93",3.91942730898783,3.69994855223557,4.02003814838837,3.94402221350188,3.64555643108079,3.68099092410498
"Ccdc97",5.1670549248686,5.043339743527,5.0137052719362,4.74921082213303,4.7920181144366,4.61351367005164
"Ccdc9b",3.16150047027492,4.07078413472795,3.85349387605094,3.44527230508011,3.54667447894271,3.29719964415206
"Ccl11",5.15156963845171,4.6377403984196,4.91846056726343,4.65459882185209,4.25266260911767,4.33558860791959
"Ccl28",3.66216730997776,3.97173028612647,3.4791876362934,4.85745799537863,4.91235381095517,5.45379641681666
"Ccl6",9.28530797338056,9.79355839085234,9.54272894832314,8.97093198933178,9.55331068131921,8.8271198953374
"Ccl8",4.26951755729598,0,2.84632415974852,7.04307446485467,6.17048282858892,5.73453268717362
"Ccl9",3.04498000972506,3.55468962875885,4.53003011690956,4.70877243641865,4.70472322521394,5.19077954701316
"Ccm2",4.61293859962507,4.33147290531999,4.73026406315808,4.94182349563171,4.73037938864695,4.73030036824591
"Ccn1",4.59342134300445,4.0880077932092,3.75879865262482,3.4700831986094,4.34764211608594,2.78171798502606
