"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nsmf",30.5650219097462,-0.137442361164587,0.322667353158118,-0.425956824634923,0.670139307048552,0.897744948233317
"Nsrp1",10.2483909031945,-0.0618186980067625,0.572147886418245,-0.10804671217744,0.9139586381103,NA
"Nsun2",46.8959428178733,0.251353445189407,0.273915855236428,0.917630142192586,0.358812531858792,0.726910301697439
"Nsun3",9.08606284311102,0.0834156599132318,0.571250385042611,0.146022938622631,0.883903280115567,NA
"Nsun4",6.53692291591475,0.512884750539026,0.701125424990687,0.731516405279183,0.464463787764932,NA
"Nsun5",5.13525597443195,-0.535052945900054,0.797228541008614,-0.671141232880514,0.502130561807478,NA
"Nt5c",32.4218669815572,0.398195995852751,0.315061592207667,1.26386714757122,0.206277715131278,0.593155421518571
"Nt5c2",19.3279183985205,0.47754174159321,0.399615966375803,1.19500165602524,0.232086383100195,NA
"Nt5c3",20.2023225079702,0.428204048010072,0.395749494947038,1.0820078192832,0.279249053499345,NA
"Nt5c3b",10.043284932673,-0.214355629270291,0.541053384777791,-0.396182031757044,0.691970745726242,NA
"Nt5dc1",8.50338568712987,0.488357118072956,0.58883864554814,0.829356431961684,0.406902747096502,NA
"Nt5dc3",10.8495557495278,-0.251645781563091,0.521834499904549,-0.48223293325589,0.629640484121334,NA
"Nt5e",7.72316654526289,-0.13881726534933,0.630322823244898,-0.220232014818533,0.825690464431858,NA
"Nt5m",8.42564849173697,0.210229128291004,0.613642115715797,0.342592405095562,0.731905116530821,NA
"Ntan1",31.9110887716357,-0.372182903999395,0.348673595479202,-1.06742497517738,0.2857799755147,0.66779135775667
"Ntmt1",12.5348537083228,-0.0771249135845437,0.497137899899295,-0.155137867380795,0.876712629709673,NA
"Ntn1",60.6312333873363,-0.846044899102364,0.252248920750945,-3.35400800361678,0.000796500589052573,0.0149688110701948
"Ntn4",16.5776760640529,-0.48242986885145,0.433879585154816,-1.11189805964093,0.266181983088622,NA
"Ntng2",4.12487746054888,0.264781179046704,0.87263293037248,0.30342790173376,0.761563784820839,NA
"Ntpcr",9.98270280186701,0.462856550042037,0.570040018813776,0.811972027867829,0.416807682261904,NA
"Ntrk2",21.7795764222736,0.475849550971129,0.375057240244875,1.26873847485372,0.204534355137988,NA
"Nts",31.7662118621295,-0.0977483037830563,0.629939726267625,-0.155170883351352,0.876686601951049,0.969549276125397
"Nuak2",30.4302653426483,0.0977724218443523,0.321704097991706,0.303920349335659,0.76118857412874,0.931971512737989
"Nub1",46.865084533713,0.201070888752327,0.267445424612942,0.751820260314137,0.452159156314135,0.790924342333064
"Nubp1",20.6285662338968,0.531161197589276,0.390502297582369,1.36019992936722,0.173766664930727,NA
"Nubp2",20.7199822807945,-0.0214567748889912,0.391910960620585,-0.0547491064169645,0.956338346738053,NA
"Nucb1",394.769901988494,-0.216636815726007,0.136379522817593,-1.58848492244512,0.112176727811717,0.442324167132405
"Nucb2",6.37110873492161,1.29363247700879,0.735208270396621,1.75954559965833,0.0784848822037023,NA
"Nucks1",62.0029334486319,0.552645820123782,0.250274914465592,2.20815506541611,0.0272334655328684,0.189504159863312
"Nudc",29.2784725124297,-0.574085554490623,0.346883435322169,-1.65498117244325,0.097928317078463,0.404807080579907
"Nudc-ps1",6.32722614187245,-0.854347854212191,0.708585284546404,-1.20570928135926,0.227929605064788,NA
"Nudcd1",21.4666767953918,0.441822922899301,0.375974021421252,1.17514215803828,0.239937846705074,NA
"Nudcd2",10.4882705339475,0.281688313435971,0.539195154557127,0.522423673609119,0.601375376585379,NA
"Nudcd3",43.6699892948899,-0.281036955766595,0.292999091101439,-0.959173472894144,0.337471361701536,0.70962191737703
"Nudt1",13.1496250646601,-0.138480248388282,0.502206411341803,-0.275743688771891,0.782744937185204,NA
"Nudt12",5.44869444248432,-0.513579376415253,0.722631427171203,-0.710707225155843,0.477265681439825,NA
"Nudt13",5.58765757519893,-0.0683929795860671,0.712341588209807,-0.096011493247146,0.92351144444373,NA
