,DSSd00_1,DSSd00_2,DSSd00_3,DSSd07_1,DSSd07_2,DSSd07_3
Dbn1,37,28,27,20,23,21
Dbr1,28,23,16,19,17,20
Dcaf12,44,38,47,57,57,43
Dcaf12l2,91,89,85,77,67,74
Dcaf15,2,0,0,0,1,0
Dcaf17,274,228,297,294,211,271
Dcaf8,14,6,8,13,10,18
Dcbld1,6,7,3,1,3,2
Dcc,84,77,104,113,100,115
Dcdc2a,24,23,29,52,46,39
Dclk2,24,32,37,33,19,20
Dcn,20,12,7,7,7,11
Dctn3,22,27,37,36,33,36
Dctn5,1,0,1,1,0,0
Dcun1d4,0,0,1,0,1,0
Dda1,14,6,14,16,11,20
Ddah2,30,32,36,23,20,15
Ddi2,3,3,4,2,2,6
Ddrgk1,209,222,252,221,279,214
Ddx10,1,1,0,1,0,2
Ddx19a,1,1,0,0,0,0
Ddx19b,53,52,50,77,61,77
Ddx24,24,12,20,25,22,24
Ddx27,498,403,465,541,557,528
Ddx31,1,0,0,1,0,1
Ddx39b,5,4,4,8,3,5
Ddx3y,0,0,1,1,1,0
Ddx4,27,16,19,29,28,35
Ddx42,12,14,11,15,18,24
Ddx43,2,3,1,1,3,5
Ddx47,0,0,0,0,1,1
Ddx55,241,220,241,252,207,235
Deaf1,26,13,26,29,28,26
Decr1,1,2,0,4,1,2
Decr2,2,0,1,0,2,0
Def8,27,19,27,26,29,18
Defa-ps13,0,1,0,0,1,1
Defa-ps14,15,10,12,13,8,12
Defa-ps16,1,0,0,2,0,1
Defa-ps18,14,9,12,13,14,7
Defa-ps3,0,2,0,1,0,0
Defa-ps7,11,21,15,19,26,25
Defa17,11,11,6,6,2,3
Defa20,1,0,1,0,2,1
Defa22,1,0,0,0,0,1
Defa26,10,5,6,5,5,8
Defa27,34,41,39,51,40,32
Defa29,0,0,0,2,1,3
Defa31,28,22,16,37,28,25
Defa38,99,104,112,116,98,99
Defa43,31,37,41,41,42,33
Defb10,5,4,2,9,2,10
Defb18,0,0,1,0,1,0
Defb22,88,81,76,86,96,90
Defb28,2,2,2,0,2,2
Defb29,28,15,9,5,5,4
Defb37,1,4,2,0,0,0
Defb39,2,2,0,1,1,1
Defb40,45,21,25,24,27,23
Defb41,40,33,36,16,11,14
Defb5,269,218,341,315,277,330
Defb6,13,18,23,11,11,10
Dek,22,25,32,22,25,16
Dele1,354,360,353,382,345,370
Dennd4a,1,3,1,12,8,12
Dennd5a,1,0,0,3,2,3
Dennd6a,14,8,12,8,5,6
Depdc1a,76,76,83,64,92,68
Deptor,125,182,132,145,156,147
Dera,17,16,15,14,19,18
Derl1,2,1,1,0,2,1
Det1,5,3,2,3,2,3
Deup1,57,50,55,63,49,60
Dffa,2,0,2,3,0,2
Dffb,2,2,2,0,1,0
Dgcr8,32,18,29,26,27,20
Dgke,22,22,21,17,19,29
Dgkeos,76,84,85,58,69,49
Dgkh,0,0,0,0,1,1
Dgkz,0,0,1,0,0,1
Dhdds,22,30,28,25,32,20
Dhodh,3,2,0,0,2,1
Dhrs4,86,121,92,74,80,51
Dhrs7c,1,2,2,1,2,3
Dhtkd1,2,0,1,1,1,2
Dhx32,95,81,88,76,106,77
Dhx37,42,46,49,40,37,32
Dhx8,1,0,0,0,1,0
Diaph3,7,12,5,8,11,8
Dicer1,8,1,8,11,8,5
Dido1,13,16,11,6,9,12
Dio2,0,2,0,0,0,1
Dis3,3,5,5,1,1,2
Disc1,7,3,0,3,5,4
Disp2,8,8,10,6,14,12
Dkkl1,3,6,7,14,6,15
Dlec1,32,42,37,47,41,50
Dleu2,3,4,3,6,13,6
Dlg2,4,1,3,5,5,2
Dlg3,7,8,8,10,11,12
Dlgap4,45,47,43,68,64,62
Dlgap5,33,32,27,42,44,30
Dlk1,0,1,1,0,1,3
Dlx4,12,8,21,21,22,13
Dlx6,28,15,23,20,20,19
Dlx6os2,1,3,3,1,4,3
Dmac2l,8,6,3,5,6,4
Dmbx1,99,96,107,89,88,91
Dmkn,2,3,4,2,4,3
Dmrta1,26,37,28,26,30,24
Dmrtb1,5,1,3,4,5,3
Dmtf1,66,58,73,64,52,59
Dmxl1,2,2,2,0,0,2
Dnaaf1,67,70,77,63,58,74
Dnaaf2,79,99,100,81,86,70
Dnaaf4,2,5,7,10,10,6
Dnaaf5,11,10,11,13,9,7
Dnah11,1,2,2,6,0,0
Dnah17,11,13,3,3,9,10
Dnah2,25,18,15,19,21,25
Dnah7c,7,4,6,7,8,6
Dnah9,2,1,6,6,7,8
Dnaic2,17,20,32,22,28,26
Dnaja3,12,7,15,15,12,9
Dnajb1,1,3,1,2,2,4
Dnajb13,4,3,2,2,1,0
Dnajb2,16,19,19,17,15,15
Dnajb5,12,19,10,22,23,8
Dnajb6,43,45,43,57,49,44
Dnajb6-ps,1,0,0,0,1,0
Dnajb8,1,0,1,0,1,5
Dnajc11,0,0,2,1,0,0
Dnajc12,3,2,1,4,4,5
Dnajc13,73,52,59,43,90,54
Dnajc14,1,1,1,18,48,22
Dnajc15,0,1,1,0,0,0
Dnajc19,11,6,8,10,19,11
Dnajc25,18,26,37,30,30,28
Dnajc3,3,2,2,2,1,1
Dnajc5,92,103,101,105,101,81
Dnal4,6,11,15,11,11,13
Dnali1,1,4,2,0,1,3
Dnase1l1,143,160,168,178,207,210
Dnase1l2,35,27,26,57,55,60
Dnase2a,7,4,3,11,7,6
Dnd1-ps,0,3,0,1,0,0
Dnhd1,1,1,6,9,4,7
Dnlz,0,0,1,2,3,2
Dnm1,19,12,17,23,22,25
Dnm2,26,24,33,40,41,34
Dnmt1,0,1,0,2,2,1
Dnmt3c,46,22,23,34,31,17
Dnph1,11,11,9,13,15,14
Doc2a,32,18,23,26,26,25
Doc2b,13,16,14,14,19,11
Dock1,0,1,1,5,3,7
Dock7,1,1,1,1,2,0
Dok2,0,0,1,0,1,0
Dok5,12,29,23,13,15,8
Donson,34,23,32,41,28,19
Dop1a,16,23,23,16,11,14
Dot1l,2,1,1,2,3,1
Doxl2,4,7,12,6,4,4
Dpep1,86,79,81,111,99,130
Dpf2,152,155,167,205,205,288
Dph1,585,482,583,494,566,402
Dph2,2,2,0,7,6,0
Dpm3,36,24,20,41,28,41
Dpp4,6,10,12,11,10,5
Dpp7,3,2,0,2,2,1
Dpp8,93,119,154,98,74,76
Dppa2,220,221,261,229,282,174
Dppa5b,2,2,1,0,1,0
Dpt,12,6,3,8,7,4
Dpy19l1,5,2,6,11,2,6
Dpy19l2,6,9,12,3,6,7
Dpy30,0,0,1,0,1,0
Dpys,3,7,8,9,7,7
Dpysl2,1,1,3,0,0,2
Dpysl3,78,53,73,86,76,72
Dpysl5,0,1,0,0,0,1
DQ267102,23,27,28,33,20,37
Drap1,23,28,32,50,29,34
Drc7,0,0,1,0,0,1
Drd5,6,2,7,2,9,3
Dscam,61,64,65,63,67,73
Dscaml1,63,59,89,63,47,43
Dsg3,22,26,24,34,14,23
Dsn1,2,3,0,4,6,2
Dsp,0,0,0,1,4,1
Dthd1,9,5,10,14,5,3
Dtna,0,1,0,0,0,2
Dtnbos,1,0,1,1,0,1
Dtnbp1,8,16,19,11,16,17
Dtwd1,13,14,13,16,15,7
Dtwd2,20,16,14,15,16,29
Dubr,4,3,6,4,8,4
Duox1,4,4,4,10,8,9
Duox2,17,18,25,24,21,18
Duoxa1,21,30,33,35,49,42
Dupd1,33,27,29,31,49,43
Dus1l,7,9,16,10,5,6
Dus4l,38,25,42,52,45,48
Dusp12,3,4,0,2,3,0
Dusp14,35,35,33,32,33,25
Dusp15,7,8,5,7,5,11
Dusp19,48,39,32,41,44,25
Dusp28,10,9,15,18,15,17
Dusp4,31,42,35,26,32,35
Dusp5,15,9,16,7,9,4
Dusp6,34,36,38,35,50,51
Dusp8,4,6,3,2,2,2
Duxbl1,84,66,63,47,31,23
Duxbl2,2,0,2,1,0,1
Duxf3,10,10,12,0,1,2
Dvl2,6,8,3,7,10,6
Dydc2,1,0,1,0,1,1
Dync1h1,3,2,0,2,1,2
Dync1i1,36,25,25,16,28,20
Dync1i2,10,14,9,6,7,4
Dync2li1,205,154,164,145,213,143
Dynlrb1,3,6,5,9,4,3
Dynlt1-ps1,1,3,4,1,1,0
Dynlt1c,24,21,24,33,30,32
Dyrk4,0,0,2,2,2,2
Dzip1l,0,1,1,0,1,0
E030022I16Rik,2,2,1,5,1,0
E030024N20Rik,13,16,22,21,15,12
E030026E10Rik,84,64,68,79,84,79
E030042O20Rik,164,162,138,129,140,117
E130008D07Rik,8,6,6,7,6,2
E130018N17Rik,3,2,2,5,4,0
E130018O15Rik,3,8,11,4,5,3
E130114P18Rik,4,3,5,2,10,5
E130116L18Rik,2,0,0,0,1,0
E130119H09Rik,9,6,13,14,6,14
E130120K24Rik,0,0,1,1,2,0
E130201H02Rik,9,12,13,3,9,8
E130218I03Rik,5,1,4,8,9,9
E130309D02Rik,1,3,0,0,1,1
E130311K13Rik,0,0,1,0,0,1
E230014E18Rik,0,0,0,1,1,0
E230025N22Rik,1,11,1,2,6,1
E230032D23Rik,1,1,0,0,0,0
E230034D01Rik,7,7,10,7,6,12
E330010L02Rik,127,109,142,118,153,135
E330014E10Rik,4,1,1,0,3,2
E330021D16Rik,5,7,4,6,7,5
E330023G01Rik,60,43,61,11,25,15
E330032C10Rik,1,1,1,2,4,0
E430002N23Rik,11,10,11,10,12,10
E430018J23Rik,155,121,152,119,148,144
E4f1,2,0,0,0,0,3
E530001F21Rik,15,9,6,10,20,9
Eaf1,4,4,7,10,10,12
Ear-ps2,31,27,23,24,31,25
Ear-ps7,20,17,17,19,14,7
Ear-ps8,11,10,7,11,9,10
Ear-ps9,17,18,20,18,15,10
Ear1,25,48,31,20,15,24
Ebag9,0,1,0,2,0,1
Ebf2,348,291,356,378,759,328
Ebi3,73,99,106,86,91,69
Ebna1bp2,10,10,8,8,17,10
Ebp,21,9,11,7,12,6
Ecel1,6,8,6,14,13,12
Ech1,18,18,12,21,37,35
Echs1,23,19,17,21,28,24
Eci3,0,2,3,0,0,0
Ecm2,3,7,0,0,4,2
Ecpas,37,23,29,18,33,26
Ecsit,0,1,1,3,2,0
Eda2r,1,1,2,0,3,0
Edar,8,15,8,14,26,9
Edc4,32,20,3,19,5,2
Edem1,210,262,224,329,362,345
Edf1,3,0,0,0,1,0
Edn1,5,7,12,5,11,7
Ednrb,22,18,20,21,18,16
Edrf1,21,19,15,25,26,39
Eef1a1-ps1,21,12,17,17,10,11
Eef2,0,0,0,4,0,2
Eef2k,11,12,17,10,6,9
Eefsec,53,63,47,38,42,42
Efcab14,12,12,9,13,19,6
Efcab5,3,2,5,2,4,3
Efemp1,0,1,1,0,1,0
Efemp2,3,4,6,4,3,1
Efhc1,343,292,320,304,367,391
Efhd2,60,58,66,85,60,85
Efna4,84,82,70,108,108,88
Efna5,57,59,55,70,67,59
Egf,23,21,24,22,19,26
Egfl6,29,24,18,24,28,15
Egln2,3,2,1,4,2,5
Egr2,2,2,6,5,2,3
Egr3,25,26,20,20,24,15
Egr4,3,2,1,6,5,6
Ehd2,0,1,0,1,0,0
Ehd3,44,31,32,50,44,32
Ehd4,8,15,12,7,12,6
Ehmt2,31,25,28,29,30,27
Eid3,23,20,31,32,17,19
Eif1,2,0,0,1,1,2
Eif1-ps1,4,2,4,6,2,12
Eif1a,47,60,73,67,68,52
Eif1ad,1,2,6,5,5,3
Eif1ax,171,135,152,183,163,174
Eif1b,1,2,1,0,1,0
Eif2ak1,42,45,48,49,37,48
Eif2ak4,23,30,26,22,24,31
Eif2b2,15,23,25,18,25,19
Eif2b3,8,4,2,5,8,5
Eif2b5,4,13,11,7,8,6
Eif2s1,8,3,5,4,14,9
Eif2s3x-ps1,42,28,33,34,27,15
Eif3a,4,3,7,1,4,4
Eif3e,36,36,47,25,33,28
Eif3k,2,0,1,0,0,0
Eif3s6-ps3,27,32,32,22,17,10
Eif4a1,74,96,49,65,85,75
Eif4a3,2,1,2,2,2,1
Eif4a3l2,18,19,19,24,29,25
Eif4e3,1,0,2,0,0,2
Eif4ebp1,5,7,5,11,9,6
Eif4ebp2,18,18,18,23,30,26
Eif4g1,5,3,1,5,10,5
Eif6,1,2,0,0,1,4
Elane,39,45,46,42,53,43
Elavl1,2,7,5,12,11,8
Elavl3,34,19,24,35,23,38
Elavl4,8,10,7,12,17,16
Elf2,3,0,1,2,2,3
Elf3,11,8,4,7,4,9
Elf4,15,12,15,17,17,15
Elfn2,79,68,67,57,83,59
Elk1,26,27,18,28,30,23
Elk4,84,62,62,89,93,110
Elmo1,2,2,2,2,4,5
Elovl5,14,10,17,19,10,8
Elovl6,3,4,2,4,3,4
Elp2,159,177,164,169,117,125
Elp3,10,9,6,14,7,15
Emb,5,7,5,10,8,8
Eml2,156,178,166,132,181,162
Eml6,22,14,14,28,18,8
Emp2,2,2,3,2,6,1
Emp3,363,374,391,360,341,297
En1,25,23,27,22,18,17
Eng,0,1,0,0,2,1
Enho,31,27,19,34,32,42
Enkur,3,5,3,3,1,1
Eno2,5,5,6,8,6,4
Enoph1,12,12,10,5,7,14
Enpp7,19,12,10,10,10,10
Entpd2,19,15,21,7,19,18
Entpd3,16,19,14,15,8,6
Entpd4b,2,1,1,3,0,1
Eogt,0,1,0,0,1,0
Epb41,11,12,17,19,19,14
Epb41l1,1,0,4,3,1,1
Epb41l2,2,1,4,4,4,5
Epb41l4aos,50,46,25,37,48,26
Epgn,0,2,0,0,1,2
Epha1,1,2,1,2,1,1
Epha3,0,0,1,0,0,1
Epha5,117,99,110,114,118,151
Ephb3,53,52,49,51,37,45
Ephx1,4,4,6,14,9,12
Ephx2,1,0,1,0,1,0
Epm2a,7,8,7,7,10,10
Epn1,0,0,1,0,0,1
Epn3,1,3,0,0,0,8
Epp13,70,59,65,73,84,78
Eppk1,34,36,44,41,28,41
Eps8,44,59,57,69,74,68
Eps8l3,11,8,8,10,11,6
Epsti1,16,27,20,17,20,18
Epx,28,21,25,28,31,29
Epyc,0,0,0,3,0,1
Eral1,0,1,0,1,0,0
Erap1,146,159,175,123,128,123
Erbin,10,5,10,12,4,15
Ercc4,3,0,0,0,6,0
Ercc6l,6,8,4,3,4,7
Erf,3,4,5,4,4,4
Erfe,15,19,15,13,17,14
Ergic2,2,1,2,2,1,1
Erh,2,1,0,1,0,1
Erich2os,23,21,28,47,32,31
Erich4,5,5,4,4,6,3
Erich6,3,2,4,3,4,6
Erlin1,1,0,1,0,2,0
Ermard,36,30,41,52,52,51
Ermn,2,2,1,0,1,0
Erp29,19,14,13,7,9,10
Erv3,92,199,158,157,117,108
Esam,6,4,3,2,3,3
Esp23,16,13,12,15,17,10
Esp4,2,0,0,0,0,2
Esp5,12,12,12,12,8,10
Esp6,19,9,13,20,20,14
Esr2,6,6,4,3,7,4
Esrrb,7,3,6,5,14,10
Esrrg,902,1170,1164,797,1006,825
Ess2,14,7,6,9,6,11
Esyt1,25,17,13,31,23,31
Esyt2,15,8,13,19,8,14
Etd,42,47,44,62,40,59
Etfrf1,65,53,46,64,77,76
Etv1,1,1,1,2,3,0
Eva1b,86,71,76,52,65,50
Evi2b,19,15,16,21,24,26
Evl,1,0,1,0,1,0
Evx2,33,29,28,28,35,34
Exd2,7,9,7,10,9,8
Exoc3l4,112,90,112,149,130,157
Exoc6,71,58,81,82,99,83
Exoc7,48,19,29,9,13,9
Exosc2,7,3,16,5,0,4
Eya4,13,16,15,13,12,8
F11,10,11,9,18,11,10
F11r,42,42,26,42,50,44
F13a1,14,11,21,27,28,23
F420014N23Rik,824,734,858,519,683,526
F730016J06Rik,16,30,31,23,26,22
F730043M19Rik,1,0,3,2,1,1
F830016B08Rik,2,0,0,0,1,0
F8a,15,18,19,27,21,24
F930017D23Rik,0,2,0,0,1,0
Fa2h,2,2,3,3,1,2
Faah,22,22,23,13,20,19
Faap100,83,97,93,95,97,75
Fabp12,0,1,0,1,1,3
Fabp3-ps1,57,39,59,72,67,59
Fabp5l2,125,152,132,159,141,158
Fadd,4,7,2,3,1,4
Fads2b,18,9,7,8,6,7
Faf1,8,8,4,11,8,16
Faiml,29,25,23,38,31,36
Fam102b,308,416,342,239,272,261
Fam104a,3,2,4,2,2,1
Fam110c,48,49,51,34,33,48
Fam114a2,22,15,12,24,27,26
Fam118b,3,2,1,1,0,0
Fam120b,0,1,1,1,0,0
Fam126b,108,124,120,102,130,96
Fam129b,4,1,7,5,4,2
Fam135a,109,89,79,67,82,84
Fam135b,9,10,4,5,4,2
Fam13a,0,1,0,0,1,0
Fam151a,4,3,1,2,1,2
Fam160a2,26,17,17,24,29,16
Fam161b,4,5,4,2,3,4
Fam166a,14,11,8,12,16,16
Fam169b,4,5,1,4,10,1
Fam172a,4,1,3,1,1,3
Fam174a,55,47,51,65,79,52
Fam174b,270,318,279,410,374,345
Fam177a2,7,6,4,8,5,3
Fam178b,5,4,4,4,2,7
Fam184a,38,39,37,28,30,36
Fam184b,49,33,46,77,85,107
Fam185a,29,29,31,38,37,37
Fam187a,36,32,26,27,41,34
Fam189a2,0,0,0,1,0,1
Fam192a,0,0,0,0,1,1
Fam199x,1,0,1,0,0,1
Fam205a1,44,46,48,65,52,54
Fam205a3,3,1,0,2,4,1
Fam205a4,3,0,1,3,0,3
Fam214a,8,7,5,3,10,6
Fam217a,13,11,6,12,5,11
Fam220-ps,2,0,2,1,1,3
Fam222a,1,0,0,0,0,1
Fam229a,2,2,2,0,2,3
Fam229b,3,5,0,3,5,2
Fam234a,0,0,1,0,0,1
Fam240a,1,1,2,5,5,7
Fam241a,8,12,12,16,17,15
Fam24a,60,67,61,61,85,43
Fam32a,46,52,48,41,49,52
Fam3a,30,49,36,27,40,37
Fam47c,172,116,119,139,105,102
Fam71b,5,12,11,19,14,15
Fam71f2,14,7,7,8,5,4
Fam76b,0,2,2,3,1,1
Fam78a,100,101,118,97,91,98
Fam83b,19,16,18,30,21,21
Fam83c,45,45,43,59,62,51
Fam83e,2,4,3,0,1,1
Fam83g,89,88,84,77,86,89
Fam89a,30,27,40,41,44,28
Fam89b,0,0,0,1,1,0
Fam8a1,1,1,0,2,0,0
Fam90a1b,42,40,47,41,35,44
Fam98c,36,43,44,36,37,47
Fanca,7,8,14,13,25,11
Fancd2,0,0,1,2,0,0
Fancg,1,0,0,1,1,0
Fank1,0,0,1,0,1,1
Far1,33,46,39,32,50,35
Far1os,0,0,1,1,1,0
Far2,1,0,0,3,3,3
Farp1,19,13,11,7,6,13
Fars2,121,112,121,100,124,95
Fau,3,1,0,0,1,1
Fau-ps1,14,18,20,11,18,17
Faxc,1,1,0,1,0,2
Fbn2,1,2,6,0,1,2
Fbp1,0,1,0,1,0,2
Fbrsl1,6,4,13,8,17,12
Fbxl16,12,14,7,20,13,16
Fbxl22,7,5,4,8,1,3
Fbxl3,1,1,0,0,1,1
Fbxo15,5,6,5,3,0,1
Fbxo2,27,35,39,20,39,31
Fbxo21,7,7,10,9,3,13
Fbxo28,0,0,1,0,1,0
Fbxo3,34,39,39,28,36,31
Fbxo33,0,0,1,1,0,0
Fbxo4,0,1,0,0,1,0
Fbxo47,1,4,2,6,7,11
Fbxo5,40,36,33,57,39,34
Fbxo8,0,0,1,1,0,0
Fbxw10,0,0,1,0,1,1
Fbxw15,1,1,1,0,0,0
Fbxw17,11,17,20,23,20,21
Fbxw18,3,0,1,4,5,5
Fbxw23,2,1,2,3,3,5
Fbxw8,61,66,64,33,35,37
Fbxw9,50,50,45,70,87,87
Fcer1g,9,7,13,7,14,16
Fcer2a,31,24,33,19,17,14
Fcmr,1,0,1,0,2,1
Fcna,9,10,7,14,14,13
Fcnaos,5,2,3,2,0,1
Fcrl5,6,4,2,3,6,2
Fcrlb,66,69,67,64,90,69
Fcsk,20,18,19,24,27,14
Fdft1,1,0,1,0,0,0
Fdx2,13,6,10,5,6,7
Fdxacb1,0,1,1,0,0,0
Fem1a,0,1,1,0,0,0
Fem1c,0,2,0,1,2,1
Ferd3l,2,4,2,1,4,2
Fes,22,28,18,40,25,40
Fetub,1,1,0,3,2,1
Fez1,0,6,0,2,2,1
Ffar4,9,7,12,9,5,8
Fgd1,50,40,60,69,54,62
Fgd4,1,1,1,1,0,1
Fgd6,3,4,5,6,9,0
Fgf10,0,0,2,1,0,1
Fgf2,4,0,1,1,3,0
Fgf22,10,6,5,2,3,7
Fgf2os,5,11,7,7,7,7
Fgf4,24,21,22,25,33,28
Fgf7,0,0,2,0,0,1
Fgf8,50,38,45,48,50,52
Fgfbp1,10,10,7,4,8,7
Fgfbp3,5,6,14,12,9,8
Fgl2,0,0,1,2,3,1
Fgr,1,1,3,2,0,3
Fhad1,16,12,13,9,10,7
Fhad1os1,0,4,3,4,0,2
Fhl2,6,5,10,12,16,14
Fhl4,5,6,7,3,9,6
Fibcd1,8,11,7,11,9,12
Fig4,35,20,30,22,16,16
Fignl2,43,43,44,80,75,69
Fis1,67,55,45,42,54,25
Fitm2,2,1,0,1,1,0
Fiz1,3,3,4,3,2,1
Fkbp1a,4,2,4,8,6,3
Fkbp1b,8,3,4,9,4,4
Fkbp4,1,0,1,0,0,2
Fkbp7,6,4,8,10,11,10
Fkbpl,6,4,7,8,12,6
Flad1,64,60,76,70,91,70
Flg,27,39,36,26,34,39
Flnb,7,3,1,4,1,4
Flnc,10,6,12,7,5,5
Flot1,0,2,0,0,0,1
Flt1,16,5,8,7,10,12
Flt3,24,40,26,40,40,48
Flvcr2,63,57,59,79,76,76
Flywch1,3,1,5,1,3,3
Fmnl2,426,376,326,195,197,197
Fmnl3,31,39,41,48,36,48
Fmo3,0,0,1,0,0,1
Fmo4,1,1,2,0,0,1
Fmo9,11,10,4,6,9,5
Fn3k,18,11,23,16,21,17
Fnbp1,0,1,0,1,0,0
Fnbp4,98,63,86,94,97,95
Fndc3c1,9,1,0,0,0,0
Fnip1,3,1,6,5,3,1
Fntb,0,0,1,1,0,1
Focad,13,6,10,5,14,6
Fopnl,0,0,0,0,1,1
Fosl2,0,0,1,9,7,12
Foxb1,12,8,10,15,10,6
Foxb2,14,13,5,15,7,13
Foxd2os,149,166,123,174,176,161
Foxe3,16,28,21,23,32,23
Foxf1,13,11,13,22,16,17
Foxk1,1,1,1,3,0,1
Foxm1,2,5,2,5,5,3
Foxn3,63,84,78,49,55,39
Foxn4,17,17,15,28,23,22
Foxo1,30,23,20,38,41,47
Foxo3,2,4,8,2,1,0
Foxp2,12,5,15,13,16,13
Foxs1,1,0,0,4,0,0
Fpr-rs4,21,11,13,25,28,23
Fpr-rs6,2,1,4,2,7,3
Fpr-rs7,0,0,1,0,1,1
Fpr1,0,2,1,0,2,4
Fpr3,3,4,2,2,2,1
Fra10ac1,1,1,0,0,0,0
Frg1,0,3,1,4,3,1
Frg2f1,43,51,49,37,53,39
Frg2f4,29,28,25,35,32,40
Frk,2,1,2,1,0,2
Frmd4b,158,97,135,138,160,152
Frrs1,16,15,22,20,20,23
Frrs1l,5,2,4,4,1,4
Frs2,1,0,0,0,0,3
Frs3os,10,4,10,8,6,7
Frzb,41,33,45,47,17,28
Fscn2,8,5,9,16,11,13
Fsd1l,0,1,0,0,2,0
Fst,18,13,17,13,24,20
Fstl1,0,1,1,2,3,1
Fth-ps3,3,1,4,4,2,2
Fth1,0,1,0,0,0,1
Fthl17-ps1,0,1,1,1,1,1
Fthl17b,0,0,0,1,0,6
Fthl17c,3,6,3,5,4,7
Fthl17d,0,0,0,1,0,1
Fthl17e,63,62,79,66,87,88
Ftl1-ps2,0,0,1,1,0,0
Ftmt,0,0,1,0,1,0
Fto,210,166,184,221,176,182
Ftsj1,1,3,1,1,1,0
Fubp3,75,74,71,85,112,82
Fuom,14,8,12,34,36,24
Furin,23,32,21,11,17,5
Fut10,1,2,1,3,2,2
Fut11,3,3,2,1,1,3
Fuz,5,1,0,0,1,0
Fxr2,17,10,16,19,15,11
Fxyd3,34,35,44,42,37,55
Fxyd5,8,7,7,5,6,5
Fxyd6,1,2,2,1,1,0
Fxyd7,73,64,72,75,108,73
Fyb2,24,30,31,31,33,34
Fzd1,1,0,4,1,5,1
Fzd3,0,1,1,0,0,1
Fzd7,36,37,29,28,28,39
Fzd8,14,9,13,26,24,18
Fzd9,8,10,6,13,7,18
Fzr1,37,31,36,48,37,50
G0s2,60,64,69,54,57,52
G430049J08Rik,3,1,0,1,2,1
G430095P16Rik,1,1,0,0,0,1
G630016G05Rik,6,5,5,8,4,6
G630022F23Rik,83,65,68,80,69,71
G630055G22Rik,71,67,91,94,83,83
G6pc2,79,71,76,75,75,88
G6pd2,6,8,8,11,12,12
G6pdx,18,10,5,10,11,14
Gabarapl2,2,2,3,2,4,3
Gabbr1,13,18,13,21,22,21
Gabra1,0,2,1,0,0,0
Gabra2,21,18,11,22,21,16
Gabra4,2,1,2,3,4,1
Gabrb1,43,49,36,47,61,71
Gabrp,209,277,247,264,274,253
Gad1os,48,40,47,54,50,51
Gal3st1,124,106,112,139,128,122
Gal3st2,0,1,0,2,2,1
Gal3st2c,27,20,21,24,27,22
Galm,0,0,1,3,1,1
Galnt1,23,25,22,26,25,20
Galnt17,8,7,10,10,7,12
Galnt2,6,9,6,4,5,12
Galntl6,2,0,1,0,0,0
Galr3,2,3,2,5,3,3
Galt,4,3,4,1,3,7
Garnl3,18,14,15,14,17,20
Gas5,11,16,14,22,15,25
Gata2,138,82,107,153,173,177
Gata3,32,14,22,19,27,21
Gata5,0,1,0,2,1,1
Gata5os,1,2,1,2,5,1
Gata6,52,58,50,38,41,50
Gatad2a,0,0,1,1,0,0
Gatad2b,17,21,34,21,26,23
Gatd1,0,1,0,1,0,0
Gatd3a,7,9,9,10,8,13
Gbf1,23,17,29,27,25,24
Gbp10,214,192,229,306,307,282
Gbp11,20,16,25,17,21,25
Gbp4,1,2,0,0,1,4
Gbp8,21,27,28,28,10,19
Gbx1,119,129,113,128,108,98
Gbx2,1,3,4,2,1,1
Gc,20,11,18,8,19,11
Gcat,0,0,1,1,0,0
Gcdh,34,26,33,31,33,35
Gcg,120,135,128,82,112,99
Gchfr,66,53,59,65,75,79
Gcm1,15,9,10,12,12,14
Gcnt1,1,5,4,0,5,1
Gcnt2,0,0,1,0,1,0
Gcnt7,2,2,2,4,3,3
Gda,2,1,4,4,4,3
Gdap1,6,3,2,1,4,3
Gde1,7,8,6,2,7,5
Gdf2,11,8,13,10,6,4
Gdf5,2,3,1,2,5,4
Gemin4,30,16,23,18,19,17
Gemin5,61,39,80,106,168,88
Gemin6-ps,10,6,10,11,8,12
Gen1,53,41,37,48,36,57
Get4,23,34,43,14,11,9
Gfer,10,17,25,13,16,24
Gfi1,13,18,16,17,7,8
Gfod2,3,1,3,5,7,6
Gfpt1,89,96,98,90,96,76
Gfpt2,34,45,39,41,28,45
Gfra1,22,20,21,19,20,17
Gfra3,2,1,3,3,2,0
Gfral,196,157,172,163,170,185
Gfy,4,6,7,16,8,7
Ggact,3,2,5,3,3,4
Gh,18,26,27,26,23,48
Ghdc,25,25,36,31,46,37
Ghitm,21,18,28,29,21,27
Ghrh,0,0,1,0,4,0
Ghrl,5,8,13,14,6,0
Ghsr,3,6,5,5,0,6
Gigyf1,53,48,60,41,46,42
Gimap1,0,1,1,0,0,0
Gimap3,4,2,4,0,4,2
Gin1,17,7,18,15,8,19
Ginm1,29,47,31,39,37,29
Gins3,0,0,0,0,2,4
Gipc2,0,2,1,0,0,0
Gipc3,16,18,22,14,10,16
Gja10,4,10,6,11,12,11
Gja4,64,82,78,54,59,43
Gja5,40,49,43,54,43,43
Gja6,13,17,21,20,22,27
Gjb1,60,47,47,61,67,65
Gjb2,2,1,1,2,3,0
Gjc3,51,51,60,60,50,39
Gk2,11,19,14,16,13,18
Gldn,5,4,1,5,7,5
Gldnos,0,3,0,1,0,0
Gli1,40,47,37,47,37,32
Gli2,49,48,36,48,67,52
Glipr2,7,8,9,3,3,7
