"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Dcp1a",11,13,11,14,19,13
"Dcp1b",6,2,2,10,11,2
"Dcp2",28,20,25,38,42,46
"Dcps",10,5,4,10,13,13
"Dctn1",123,99,123,114,84,106
"Dctn2",88,80,61,84,83,93
"Dctn3",33,26,26,28,32,24
"Dctn4",47,50,39,38,56,55
"Dctn5",24,22,21,22,28,27
"Dctn6",31,27,19,34,32,42
"Dctpp1",15,14,14,15,19,11
"Dcun1d1",16,16,15,11,16,15
"Dcun1d2",16,10,7,16,10,10
"Dcun1d3",7,3,11,6,6,10
"Dcun1d4",7,11,11,8,14,24
"Dcun1d5",9,13,14,14,17,17
"Dcxr",30,29,28,31,47,31
"Dda1",36,51,36,53,44,30
"Ddah1",61,55,76,101,82,97
"Ddah2",4,13,6,9,7,6
"Ddb1",238,224,234,262,291,257
"Ddc",31,23,33,30,27,23
"Ddhd1",12,10,11,16,12,15
"Ddhd2",12,18,11,16,12,13
"Ddi2",59,63,73,89,89,87
"Ddit4",33,28,43,52,69,55
"Ddost",177,162,161,184,217,215
"Ddr1",224,314,246,189,224,180
"Ddr2",62,40,56,47,44,49
"Ddrgk1",62,61,58,56,68,57
"Ddt",3,4,7,6,5,8
"Ddx1",76,64,74,82,83,102
"Ddx10",17,11,15,13,14,13
"Ddx17",143,140,141,157,97,120
"Ddx19a",24,17,19,23,18,18
"Ddx19b",8,20,9,20,10,21
"Ddx20",8,5,10,12,10,7
"Ddx21",56,55,59,67,53,49
"Ddx23",61,64,50,57,48,60
"Ddx24",48,50,40,47,48,49
"Ddx27",24,29,31,13,20,21
"Ddx28",10,4,2,6,9,4
"Ddx39a",46,35,33,39,38,38
"Ddx39b",94,92,76,85,89,56
"Ddx3x",157,167,197,193,184,213
"Ddx41",30,24,30,25,15,23
"Ddx42",39,45,46,42,53,43
"Ddx46",38,37,32,48,46,43
"Ddx47",37,25,38,26,37,34
"Ddx49",34,28,45,32,38,20
"Ddx5",136,124,137,163,152,222
"Ddx50",23,16,23,26,36,27
"Ddx51",4,8,9,11,8,6
"Ddx52",12,21,10,20,19,18
"Ddx54",71,86,94,96,98,85
"Ddx56",22,16,20,23,21,20
"Ddx6",107,109,123,126,131,141
"Ddx60",11,17,10,20,19,18
"Deaf1",24,18,26,15,16,8
"Decr1",62,37,38,54,69,66
"Decr2",37,31,40,54,48,44
"Dedd",26,22,26,27,24,28
"Dedd2",43,33,45,46,54,28
"Def8",23,20,18,9,19,9
"Defb37",3,9,1,0,6,6
"Degs1",23,25,30,31,25,34
"Degs2",148,179,178,171,163,165
"Dek",30,27,26,28,35,39
"Dele1",35,24,25,30,38,18
"Dennd10",14,10,16,10,22,15
"Dennd11",19,24,30,24,16,21
"Dennd1a",12,10,13,14,15,20
"Dennd1b",24,23,34,35,28,31
"Dennd1c",10,16,11,4,8,5
"Dennd2a",8,8,6,13,9,5
"Dennd2b",29,34,34,54,54,56
"Dennd2d",21,31,28,54,43,41
"Dennd3",11,16,11,17,13,6
"Dennd4a",4,10,6,11,12,11
"Dennd4b",6,8,5,5,6,6
"Dennd4c",58,54,54,45,63,46
"Dennd5a",23,20,29,23,28,20
"Dennd5b",15,8,8,14,10,4
"Dennd6a",26,23,24,34,22,34
"Denr",16,19,23,34,19,20
"Depdc5",23,10,11,14,20,14
"Deptor",113,111,121,85,116,103
"Dera",27,23,17,27,26,34
"Derl1",46,42,51,74,53,53
"Derl2",24,25,28,29,26,34
"Des",351,339,469,402,632,315
"Desi1",34,22,37,29,38,32
"Desi2",15,27,25,26,24,39
"Det1",10,5,10,11,15,10
"Dexi",19,25,25,9,18,10
"Dffa",11,11,17,13,17,18
"Dgat1",27,17,23,25,24,21
"Dgat2",129,108,135,78,104,76
"Dgcr2",58,57,62,59,56,61
"Dgcr6",13,28,21,22,28,19
"Dgcr8",12,4,14,9,10,18
"Dgka",52,54,51,64,54,65
"Dgkd",111,91,121,96,80,69
"Dgke",10,2,8,12,5,8
"Dgkh",23,16,18,23,16,16
"Dgkq",40,35,35,30,18,17
"Dgkz",156,163,142,147,156,127
"Dglucy",18,11,11,18,18,14
"Dguok",18,10,5,10,11,14
"Dhcr24",253,193,227,203,258,203
"Dhcr7",66,74,87,84,112,67
"Dhdds",29,25,30,41,36,32
"Dhfr",4,11,9,9,10,12
"Dhodh",10,10,4,6,8,11
"Dhps",14,13,5,15,7,13
"Dhrs1",28,30,25,26,34,16
"Dhrs11",73,57,46,73,59,35
"Dhrs13",5,6,6,5,2,11
"Dhrs3",48,29,32,54,48,50
"Dhrs4",24,24,19,25,21,16
"Dhrs7",17,21,23,14,39,29
"Dhrs7b",42,39,36,57,39,44
"Dhrs9",12,2,9,41,12,37
"Dhx15",73,70,68,82,68,90
"Dhx16",32,34,27,28,43,30
"Dhx29",13,12,11,11,7,11
"Dhx30",39,26,41,27,26,27
"Dhx32",81,72,83,101,112,110
"Dhx33",18,10,15,21,12,8
"Dhx34",13,18,11,2,10,14
"Dhx35",11,16,11,12,15,9
"Dhx36",17,21,22,9,22,24
"Dhx37",15,21,11,14,9,12
"Dhx38",36,23,33,37,26,33
"Dhx40",17,28,18,29,32,29
"Dhx57",9,6,11,6,12,10
"Dhx58",3,5,3,6,11,6
"Dhx8",39,24,33,28,26,32
"Dhx9",71,58,76,64,88,93
"Diaph1",136,120,136,141,140,126
"Diaph2",13,10,15,16,8,28
"Dicer1",33,31,35,29,31,42
"Dido1",35,49,44,38,28,44
"Dino",16,14,14,11,5,2
"Dio1",61,84,72,51,70,44
"Dip2a",60,72,66,63,59,51
"Dip2b",21,13,19,28,25,17
"Dip2c",19,15,15,18,15,18
"Dipk1a",11,12,7,13,22,16
"Dipk2a",11,16,14,22,15,25
"Dis3",13,8,15,10,9,9
"Dis3l",12,18,11,24,17,12
"Dis3l2",11,9,13,10,14,15
"Disp1",5,10,5,14,17,10
"Disp2",13,5,11,9,10,7
"Dixdc1",11,18,23,11,12,9
"Dkc1",16,8,22,15,10,11
"Dkk3",39,36,42,49,31,27
"Dlat",75,46,62,40,45,42
"Dlc1",28,32,32,21,29,17
"Dld",88,81,76,86,96,90
"Dlg1",37,47,38,45,54,54
"Dlg3",41,35,34,24,30,26
"Dlg4",8,8,11,13,4,10
"Dlg5",35,32,42,36,35,41
"Dlgap4",26,34,40,41,34,32
"Dll1",9,10,7,6,15,10
"Dll4",7,9,10,7,14,18
"Dlst",155,121,152,119,148,144
"Dmac1",9,12,7,11,12,7
"Dmac2",17,26,22,22,23,21
"Dmap1",13,6,10,13,12,11
"Dmbt1",2784,2760,3493,6385,5216,6835
"Dmd",18,10,12,13,16,16
"Dmpk",217,162,183,102,147,74
"Dmtf1",7,10,9,10,15,17
"Dmwd",4,9,8,7,5,9
"Dmxl1",28,15,22,13,29,25
"Dnaaf10",8,12,14,7,8,11
"Dnaaf5",13,7,12,9,10,8
"Dnaaf9",19,21,34,25,29,30
"Dnaja1",21,25,21,18,26,21
"Dnaja2",96,76,101,95,100,145
"Dnaja3",69,58,53,51,59,46
"Dnaja4",8,14,20,6,4,9
"Dnajb1",21,23,37,49,54,54
"Dnajb11",96,81,90,118,95,84
"Dnajb12",47,55,29,55,54,47
"Dnajb14",15,16,11,21,22,17
"Dnajb2",22,28,31,31,26,14
"Dnajb4",15,13,18,7,25,16
"Dnajb5",14,12,20,11,18,10
"Dnajb6",1,1,6,9,4,7
"Dnajb9",31,32,29,30,23,27
"Dnajc1",26,23,31,24,24,28
"Dnajc10",74,53,57,72,100,100
"Dnajc11",50,60,64,49,41,50
"Dnajc13",48,62,53,64,53,60
"Dnajc14",70,66,74,72,72,54
"Dnajc15",21,7,12,16,28,12
"Dnajc16",32,21,34,32,19,28
"Dnajc18",8,5,6,8,9,16
"Dnajc2",17,14,14,15,18,13
"Dnajc21",9,15,22,15,12,17
"Dnajc22",20,28,32,33,33,27
"Dnajc3",94,74,96,96,107,101
"Dnajc30",27,22,15,14,17,13
"Dnajc4",23,22,13,13,15,13
"Dnajc5",98,109,93,108,115,112
"Dnajc7",49,38,56,64,59,54
"Dnajc8",33,30,31,40,41,33
"Dnajc9",3,6,6,10,8,12
"Dnal4",17,22,11,10,16,13
"Dnase1l1",10,12,10,14,15,10
"Dnase1l2",13,11,16,11,14,9
"Dnase1l3",1,2,2,8,9,7
"Dnase2a",8,10,7,8,12,13
"Dnlz",28,19,33,23,27,22
"Dnm1",13,18,16,11,16,12
"Dnm1l",32,35,30,45,57,62
"Dnm2",179,227,212,157,159,125
"Dnmbp",110,105,122,142,141,115
"Dnmt1",30,40,38,45,44,39
"Dnmt3a",28,31,29,38,41,25
"Dnpep",69,53,61,78,70,58
"Dnttip1",18,18,24,23,17,17
"Dnttip2",24,23,25,21,23,34
"Dock1",55,47,51,65,79,52
"Dock10",6,6,4,6,7,7
"Dock11",9,9,7,7,13,9
"Dock5",45,53,50,41,54,54
"Dock6",17,22,22,34,19,18
"Dock7",41,30,28,39,42,39
"Dock8",21,24,38,29,34,30
"Dock9",18,27,30,29,27,24
"Dohh",18,20,6,14,10,9
"Dok1",23,15,16,26,21,20
"Dok4",79,63,61,106,77,82
"Dolk",12,18,12,13,13,14
"Dolpp1",24,20,29,23,36,22
"Dop1a",24,11,7,13,20,15
"Dop1b",74,75,77,65,61,72
"Dot1l",59,55,41,38,28,23
"Dpagt1",28,39,41,63,59,52
"Dpcd",15,10,16,15,24,11
"Dpep1",189,244,239,153,169,179
"Dpf2",33,33,35,45,34,34
"Dph1",5,7,10,4,11,6
"Dph2",8,5,7,4,5,7
"Dph3",20,16,21,17,10,23
"Dpm2",17,17,15,19,32,21
"Dpm3",15,16,21,17,19,7
"Dpp10",9,12,6,8,4,9
"Dpp3",76,92,107,83,114,111
"Dpp4",30,26,30,29,32,27
"Dpp7",15,17,11,13,15,8
"Dpp8",66,51,71,67,70,72
"Dpp9",50,59,44,72,44,44
"Dpt",95,92,106,106,109,56
"Dpy19l1",10,5,5,11,11,7
"Dpy19l3",3,4,6,5,6,7
"Dpy19l4",11,14,11,14,18,21
"Dpy30",19,14,18,23,24,16
"Dpyd",36,33,24,24,32,35
"Dpysl2",29,37,27,29,37,26
"Dpysl3",26,28,43,44,31,29
"Dqx1",19,23,17,32,26,22
"Dr1",34,33,26,35,32,37
"Dram2",80,71,66,69,75,90
"Drap1",109,108,87,98,124,61
"Drg1",26,13,26,29,28,26
"Drg2",24,12,22,17,18,15
"Drosha",31,36,41,54,43,47
"Dsc2",139,120,104,202,196,261
"Dse",6,6,4,8,6,7
"Dsg2",285,270,308,357,433,397
"Dsp",368,387,440,500,473,505
"Dst",174,180,184,156,140,101
"Dstn",440,334,450,560,614,574
"Dstyk",6,17,15,12,11,17
"Dtd2",10,10,2,2,12,6
"Dtl",12,3,8,7,11,5
"Dtna",8,6,7,3,12,6
"Dtnb",10,5,6,5,4,12
"Dtnbp1",11,10,15,18,15,14
"Dtx1",3,7,6,6,3,5
"Dtx2",8,12,9,5,4,11
"Dtx3",6,9,7,7,10,6
"Dtx3l",30,22,24,70,77,82
"Dtx4",18,14,19,29,23,33
"Dtymk",18,16,17,16,17,18
"Duox2",66,82,63,376,229,286
"Duoxa2",9,4,12,120,64,101
"Dus1l",31,15,16,28,26,18
"Dus3l",19,19,15,26,15,11
"Dusp1",19,23,24,20,27,16
"Dusp10",7,2,6,6,7,6
"Dusp11",44,44,50,68,76,59
"Dusp16",48,49,31,40,43,43
"Dusp18",10,11,8,10,6,7
"Dusp23",11,7,5,12,9,7
"Dusp28",10,7,8,9,11,5
"Dusp3",52,40,40,40,49,46
"Dusp4",8,3,10,7,3,3
"Dusp5",5,6,10,3,10,7
"Dusp6",30,27,26,31,34,15
"Dusp7",22,14,12,12,10,7
"Dusp8",15,10,15,17,17,14
"Dut",16,5,8,7,10,12
"Dvl1",39,36,30,26,29,15
"Dvl2",43,33,54,41,30,23
"Dvl3",51,52,43,36,35,25
"Dxo",12,20,21,9,22,15
"Dym",47,54,37,42,44,49
"Dync1h1",177,203,230,215,192,220
"Dync1i2",52,51,50,60,66,73
"Dync1li1",27,41,24,32,28,42
"Dync1li2",65,68,63,74,61,62
"Dync2i2",1,9,6,10,5,4
"Dynll1",63,52,43,60,59,42
"Dynll2",270,215,241,174,189,189
"Dynlrb1",52,54,50,53,59,60
"Dynlt3",34,26,30,29,37,37
"Dyrk1a",48,51,63,40,48,61
"Dyrk1b",20,17,14,8,20,8
"Dyrk2",107,142,129,107,117,96
"Dysf",7,9,11,9,7,10
"E130308A19Rik",7,4,4,4,7,9
"E130310I04Rik",13,23,10,3,7,6
"E130317F20Rik",9,9,4,5,3,6
"E2f2",8,8,14,25,22,14
"E2f3",13,11,5,16,11,15
"E2f4",38,40,48,45,39,46
"E2f5",14,12,11,11,11,25
"E2f6",5,8,9,7,8,5
"E2f8",11,9,10,8,10,9
"E4f1",12,12,10,12,10,7
"Eaf1",34,22,28,35,28,31
"Eapp",14,9,14,15,15,13
"Ears2",14,7,6,10,6,9
"Ebag9",5,12,6,11,10,16
"Ebna1bp2",22,23,16,26,22,17
"Ebp",45,34,38,65,48,49
"Ebpl",6,9,7,8,10,12
"Ecd",21,24,16,23,19,31
"Ece1",140,184,150,140,165,124
"Ech1",169,146,151,162,160,141
"Echdc1",27,23,22,28,26,19
"Echdc2",12,3,3,7,7,4
"Echs1",72,76,84,81,90,84
"Eci1",40,47,37,47,37,32
"Eci2",23,25,28,28,33,42
"Eci3",3,7,9,6,7,5
"Ecm1",54,54,75,54,60,31
"Ecpas",55,45,52,71,71,75
"Ecsit",15,25,19,11,11,15
"Ect2",12,12,12,6,18,12
"Edc3",19,19,21,24,13,26
"Edc4",28,23,25,26,24,25
"Edem1",102,89,101,104,134,107
"Edem2",41,38,36,51,52,57
"Edem3",112,104,108,102,108,119
"Edf1",78,73,77,121,104,64
"Edn1",5,6,9,18,12,6
"Edn2",16,18,20,6,14,7
"Ednra",8,8,8,18,27,14
"Ednrb",17,15,24,29,29,21
"Edrf1",9,4,15,12,12,13
"Eea1",33,36,38,40,37,49
"Eed",13,22,10,18,30,23
"Eef1a1",607,621,649,843,833,1035
"Eef1a2",3,7,10,8,16,14
"Eef1akmt1",9,6,9,7,9,4
"Eef1b2",140,141,150,213,247,234
"Eef1d",72,74,69,85,73,57
"Eef1e1",12,7,8,9,6,14
"Eef1g",62,58,61,69,79,85
"Eef2",1893,2091,2106,2600,2330,2596
"Eef2-ps2",37,54,35,37,21,20
"Eef2k",50,54,49,39,37,40
"Eef2kmt",18,18,13,7,21,11
"Eefsec",7,8,9,14,14,14
"Eeig1",254,291,306,121,133,89
"Eeig2",48,33,33,58,38,53
"Eepd1",13,9,5,13,10,5
"Efcab14",50,59,50,45,48,40
"Efemp1",22,15,16,13,17,17
"Efemp2",6,17,11,16,16,12
"Efhd2",210,261,237,274,234,199
"Efl1",16,12,11,15,15,15
"Efna1",51,50,41,55,65,58
"Efna3",16,11,11,7,10,4
"Efna4",12,9,6,3,13,6
"Efnb1",144,169,164,121,163,114
"Efnb2",73,69,79,97,99,108
"Efr3a",50,45,57,84,63,88
"Eftud2",53,58,38,45,46,63
"Egfl7",4,6,6,2,5,8
"Egfr",30,18,27,33,26,35
"Egln1",52,68,69,47,61,38
"Egln2",54,52,61,48,68,49
"Egln3",26,49,33,33,32,35
"Egr1",20,15,22,12,69,16
"Ehbp1",10,6,10,11,6,4
"Ehbp1l1",49,50,55,56,51,34
"Ehd1",94,82,71,93,83,79
"Ehd2",38,62,59,63,77,55
"Ehd4",60,48,94,66,109,66
"Ehf",201,227,238,176,197,212
"Ehhadh",44,51,41,43,68,44
"Ehmt1",48,36,35,42,35,32
"Ehmt2",119,129,113,128,108,98
"Ei24",85,91,90,89,113,88
"Eid1",25,12,28,16,19,30
"Eif1",29,22,28,25,29,29
"Eif1-ps2",6,3,7,11,6,6
"Eif1a",44,28,40,35,42,62
"Eif1ad",32,22,25,31,23,20
"Eif1ax",37,30,25,24,43,40
"Eif1b",9,9,17,14,10,11
"Eif2a",24,21,19,37,38,42
"Eif2ak1",53,41,39,32,55,54
"Eif2ak2",20,13,23,15,20,31
"Eif2ak3",38,31,35,57,36,37
"Eif2ak4",31,14,14,20,14,11
"Eif2b1",37,29,43,40,34,40
"Eif2b2",20,32,28,35,34,30
"Eif2b4",27,38,31,20,21,23
"Eif2b5",40,40,38,33,36,40
"Eif2d",19,16,19,22,27,18
"Eif2s1",18,19,18,18,15,13
"Eif2s2",42,37,34,54,60,70
"Eif2s3x",22,23,20,25,27,22
"Eif3a",102,124,132,152,144,173
"Eif3b",129,142,131,126,134,109
"Eif3c",141,143,152,185,167,180
"Eif3d",83,83,92,71,65,68
"Eif3e",40,28,43,61,60,69
"Eif3f",146,177,154,229,178,225
"Eif3g",49,62,58,58,64,39
"Eif3h",81,79,70,103,96,102
"Eif3i",82,75,71,90,99,84
"Eif3j1",8,7,6,5,3,7
"Eif3k",77,64,79,84,88,79
"Eif3l",77,71,87,100,96,97
"Eif3m",8,13,13,18,18,22
"Eif3s6-ps2",13,10,6,14,10,17
"Eif4a-ps4",11,14,8,28,20,20
"Eif4a1",56,57,60,55,46,47
"Eif4a2",64,63,70,98,78,92
"Eif4a3",60,59,46,52,59,58
"Eif4b",208,207,244,303,290,331
"Eif4e",15,13,11,11,11,12
"Eif4e2",38,41,49,68,59,40
"Eif4e3",13,13,14,11,15,12
"Eif4ebp1",28,14,13,18,21,18
"Eif4ebp2",212,206,216,212,235,240
"Eif4enif1",34,33,32,23,25,24
"Eif4g1",363,374,391,360,341,297
"Eif4g2",448,380,384,464,456,559
"Eif4g3",70,84,65,71,73,42
"Eif4h",264,232,258,247,273,211
"Eif5",83,67,72,109,98,120
"Eif5a",226,203,219,245,280,204
"Eif5b",57,43,55,59,51,78
"Eif6",199,152,152,166,151,138
"Eipr1",15,8,9,15,16,13
"Elac1",2,6,3,6,6,3
"Elac2",17,26,24,17,22,11
"Elapor1",222,298,289,265,308,305
"Elavl1",38,29,41,58,46,35
"Elf1",49,55,43,62,60,55
"Elf2",38,32,37,45,36,35
"Elf3",250,337,328,531,509,434
"Elf4",62,58,75,55,68,68
"Elk3",12,4,15,20,15,16
"Elk4",23,21,21,23,30,40
"Ell",28,36,34,31,37,26
"Ell2",18,20,22,22,31,28
"Elmo1",16,22,29,25,18,17
"Elmo2",6,25,11,14,20,15
"Elmo3",36,49,33,43,41,49
"Elmod2",12,6,6,13,20,16
"Elmod3",13,19,12,12,15,14
"Eln",14,13,9,72,69,42
"Eloa",42,48,64,56,61,58
"Elob",32,26,22,32,25,22
"Eloc",10,15,17,17,22,30
"Elof1",35,31,35,43,53,33
"Elovl1",55,51,76,80,66,70
"Elovl5",57,47,51,62,72,58
"Elovl6",51,52,65,71,57,62
"Elovl7",35,33,40,43,50,47
"Elp1",11,7,9,9,14,16
"Elp2",18,11,6,22,22,22
"Elp3",34,24,26,17,32,36
"Elp4",9,4,7,5,9,10
"Elp5",21,25,28,19,22,20
"Emb",2,3,3,6,11,8
"Emc1",19,20,30,21,15,28
"Emc10",120,135,128,82,112,99
"Emc2",20,16,14,15,16,29
"Emc3",38,34,47,44,49,41
"Emc4",11,23,17,22,22,14
"Emc6",26,32,22,36,29,32
"Emc7",34,34,38,38,40,43
"Emc8",114,121,129,82,107,95
"Emd",41,25,31,33,49,33
"Eme2",13,9,6,8,13,6
"Emg1",30,26,31,34,29,31
"Emid1",7,13,9,6,6,9
"Emilin1",52,62,63,84,74,57
"Emilin2",7,2,6,7,2,3
"Eml1",45,33,28,39,42,22
"Eml2",28,13,15,21,16,22
"Eml3",17,8,15,20,19,24
"Eml4",43,49,44,64,48,58
"Emp1",1247,774,1003,661,884,737
"Emp2",49,39,47,29,47,40
"Emp3",5,5,4,10,18,6
"Emsy",16,19,23,15,19,14
"Enah",26,20,21,15,39,22
"Enc1",15,16,14,7,14,16
"Endod1",194,193,186,164,200,183
"Endog",21,14,19,20,17,10
"Endov",15,16,11,9,13,12
"Eng",26,31,40,27,32,24
"Engase",46,35,42,31,32,40
"Eno1",77,56,73,75,81,65
"Eno2",3,3,7,9,7,4
"Eno3",9,4,6,5,6,4
"Enoph1",16,18,18,20,19,20
"Enox2",9,5,12,12,7,11
"Enpep",17,5,14,25,17,18
"Enpp1",15,7,20,21,22,18
"Enpp2",14,18,20,11,18,17
"Enpp4",17,10,12,19,29,17
"Enpp5",32,34,43,41,39,32
"Ensa",51,47,54,60,64,50
"Entpd1",5,13,6,24,27,17
"Entpd2",12,16,24,20,18,14
"Entpd5",331,244,263,138,240,209
"Entpd6",52,56,56,53,44,46
"Entpd7",20,22,23,13,23,24
"Entpd8",41,45,34,49,52,43
"Entr1",15,26,29,21,23,22
"Entrep1",69,63,68,31,51,29
"Entrep3",4,8,10,7,8,4
"Eny2",21,21,17,27,21,31
"Eogt",7,8,5,7,5,11
"Eola1",7,11,6,8,7,8
"Ep300",74,68,69,69,77,63
"Ep400",52,52,47,51,44,56
"Epas1",91,107,111,93,66,77
"Epb41",66,81,62,64,68,62
"Epb41l1",82,80,88,55,43,50
"Epb41l2",39,31,39,65,51,45
"Epb41l3",44,42,55,49,50,58
"Epb41l4a",7,9,7,2,8,13
"Epb41l4b",151,127,160,183,152,189
"Epb41l5",13,9,12,15,11,9
"Epc1",14,5,15,16,12,19
"Epc2",18,7,8,24,25,22
"Epcam",906,896,884,890,1094,1055
"Epdr1",8,6,8,7,2,3
"Epg5",24,25,34,24,22,25
"Epha1",50,36,42,39,45,22
"Epha2",48,19,29,9,13,9
"Epha4",7,7,7,9,5,6
"Epha7",12,8,10,8,8,13
"Ephb2",104,89,95,68,75,66
"Ephb3",35,48,51,30,21,31
"Ephb4",109,115,112,96,109,97
"Ephx1",38,33,34,12,21,12
"Ephx2",14,30,21,12,18,9
"Ephx4",6,6,3,2,6,5
"Epm2aip1",19,17,16,14,16,17
"Epn1",287,293,263,229,226,207
"Epn2",36,25,25,16,28,20
"Epn3",41,48,41,33,41,20
"Epop",40,38,23,6,12,10
"Eprs",61,54,63,93,71,80
"Eps15",31,37,35,38,49,48
"Eps15l1",33,30,23,28,21,20
"Eps8",128,106,110,129,113,103
"Eps8l2",209,296,236,153,157,136
"Eps8l3",185,170,170,139,121,104
"Epsti1",18,18,12,21,37,35
"Eral1",21,7,11,12,11,12
"Erap1",50,50,45,70,87,87
"Erbb2",193,249,225,241,254,228
"Erbb3",210,262,224,329,362,345
"Erbin",218,228,210,279,247,289
"Erc1",27,32,32,29,25,22
"Ercc2",22,33,27,27,19,13
"Ercc3",22,13,24,27,29,29
"Ercc4",14,3,12,8,4,10
"Ercc5",5,14,11,8,11,10
"Ercc6",12,8,6,5,7,10
"Ercc6l2",8,5,12,13,11,12
"Ereg",12,3,10,18,33,12
"Erf",48,47,48,37,40,27
"Erg28",28,21,24,31,28,31
"Ergic1",118,106,99,109,124,100
"Ergic2",17,8,13,16,9,11
"Ergic3",143,151,140,154,121,129
"Eri1",13,10,11,17,15,23
"Eri3",19,11,14,13,14,13
"Erlec1",16,24,15,21,22,35
"Erlin1",52,43,38,49,49,44
"Erlin2",97,96,97,102,122,124
"Ermp1",130,123,158,153,179,147
"Ern1",34,24,26,38,47,41
"Ern2",66,71,58,53,55,43
"Ero1a",25,23,20,30,25,25
"Erp29",57,44,35,66,48,49
"Erp44",30,40,40,54,60,58
"Errfi1",44,35,36,47,57,38
"Esam",7,11,11,10,14,12
"Esco1",18,7,13,12,15,17
"Esd",46,53,41,64,51,53
"Esf1",10,8,5,8,11,11
"Espl1",9,3,3,7,10,11
"Espn",60,81,50,55,51,46
"Esrp1",163,159,173,189,191,228
"Esrp2",57,52,59,43,51,45
"Esrra",159,177,164,169,117,125
"Ess2",10,14,14,11,16,10
"Esyt1",70,84,87,79,83,60
"Esyt2",73,70,89,90,97,80
"Etf1",73,69,71,80,107,95
"Etfa",90,73,84,98,93,90
"Etfb",49,41,44,31,47,20
"Etfbkmt",4,4,7,10,10,12
"Etfdh",56,49,54,48,60,54
"Etfrf1",9,8,5,11,9,7
"Ethe1",562,464,464,312,332,258
"Etl4",72,78,97,137,120,119
"Etnk1",52,49,57,52,59,57
"Ets1",14,13,16,18,22,22
"Ets2",170,240,258,191,192,198
"Etv3",39,34,25,61,60,46
"Etv5",38,38,34,16,19,16
"Etv6",37,34,39,41,49,38
"Eva1b",4,14,8,3,5,7
"Evi5",22,18,19,15,15,15
"Evi5l",7,19,15,12,14,15
"Evl",7,5,7,10,8,8
"Evpl",39,42,50,37,30,30
"Ewsr1",42,47,38,48,52,39
"Exd2",13,15,13,7,12,16
"Exo5",8,7,11,6,11,11
"Exoc1",13,15,17,18,13,13
"Exoc2",17,20,14,21,31,27
"Exoc3",29,29,33,34,42,35
"Exoc3l2",7,10,15,6,3,4
"Exoc4",17,19,20,23,19,22
"Exoc5",35,28,32,41,36,32
"Exoc6",20,12,14,11,27,25
"Exoc6b",33,31,18,24,22,35
"Exoc7",35,33,27,32,36,27
"Exoc8",20,28,14,23,18,30
"Exog",6,5,8,6,6,4
"Exosc1",9,6,9,5,11,7
"Exosc10",25,22,19,34,28,39
"Exosc2",14,7,10,10,6,15
"Exosc3",13,16,9,14,12,13
"Exosc4",6,15,18,15,13,10
"Exosc5",15,17,15,14,15,12
"Exosc7",12,18,14,22,15,16
"Exosc9",12,12,11,17,12,15
"Exph5",20,20,17,20,16,15
"Ext1",23,27,24,36,35,35
"Ext2",45,59,62,63,67,35
"Extl2",8,8,10,5,4,6
"Extl3",62,62,68,54,59,61
"Eya3",21,35,24,42,36,21
"Ezh1",35,45,38,50,50,39
"Ezh2",14,6,14,16,11,20
"Ezr",490,404,406,337,412,275
"F11r",163,159,162,166,200,178
"F13a1",8,5,10,24,13,15
"F2r",19,29,28,25,36,34
"F2rl1",67,46,66,89,86,95
"F3",9,21,13,18,11,21
"F8a",20,22,24,10,12,12
"Fa2h",228,205,184,142,114,91
"Faah",30,28,43,30,28,24
"Faap100",19,23,18,29,23,11
"Faap20",13,13,11,10,19,10
"Fabp2",190,104,148,69,112,64
"Fabp4",45,44,16,30,23,15
"Fabp6",3,2,7,6,7,4
"Fadd",17,25,19,35,29,12
"Fads1",29,19,25,21,55,25
"Fads2",65,63,61,89,104,97
"Fads3",28,13,11,21,29,18
"Faf1",21,29,27,35,35,41
"Faf2",45,62,45,49,54,56
"Fahd1",35,33,28,20,20,25
"Fahd2a",7,8,4,8,1,3
"Faim",4,6,1,7,3,6
"Fam104a",19,18,16,32,23,13
"Fam107b",75,65,74,87,139,102
"Fam110a",10,8,8,7,10,11
"Fam110c",15,18,22,24,27,21
"Fam111a",3,3,2,15,8,7
"Fam114a1",61,59,47,54,92,53
"Fam114a2",35,52,50,39,48,49
"Fam117a",9,19,17,6,13,10
"Fam117b",48,34,35,58,67,58
"Fam118a",13,3,6,11,7,9
"Fam118b",8,8,16,18,6,24
"Fam120a",285,291,295,313,325,289
"Fam120b",19,18,21,22,20,14
"Fam120c",8,7,7,5,6,5
"Fam124a",12,12,13,10,18,17
"Fam133b",5,5,6,3,6,9
"Fam135a",26,10,28,32,26,27
"Fam136a",15,10,19,17,17,16
"Fam13a",32,29,25,27,35,44
"Fam13b",20,22,23,25,23,27
"Fam149a",6,5,2,5,6,7
"Fam149b",13,17,17,11,11,13
"Fam162a",183,94,127,128,119,107
"Fam168a",30,33,44,28,28,34
"Fam168b",93,115,108,111,104,109
"Fam171a1",21,23,20,18,19,23
"Fam171a2",6,7,7,7,4,4
"Fam172a",9,7,7,16,11,10
"Fam174a",11,20,11,10,18,10
"Fam174b",79,85,68,64,81,64
"Fam193a",21,17,19,34,19,26
"Fam193b",10,10,5,15,5,5
"Fam199x",13,4,13,8,7,22
"Fam204a",7,4,7,9,14,6
