"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pik3r5",5.43436357059813,-0.515463235813521,0.731558543250558,-0.704609686496375,0.481053168749444,1
"Pikfyve",11.3465126689518,0.140827090458874,0.516485900256912,0.272663959246173,0.785111541596923,1
"Pim1",24.8926367288092,0.0647312445751609,0.359575851006737,0.180021112079487,0.857135993917946,0.96367486848866
"Pim3",82.9156617926598,-1.44847581826122,0.232088624221355,-6.24104616553605,4.34653928726652e-10,8.38095325426104e-08
"Pin1",17.6692928969102,0.304540807611962,0.415530139572305,0.732897035881484,0.463621231113814,1
"Pink1",106.633853217692,-0.171623554575824,0.209041422038125,-0.821002617101038,0.411644777502878,0.76589934942559
"Pip4k2a",9.98292323659583,1.07436170384647,0.570199912111361,1.88418426770407,0.0595400548216078,1
"Pip4k2b",17.2797060316189,0.399516158888095,0.426747518118359,0.936188593784131,0.349176094857784,1
"Pip4k2c",102.491855315094,-0.35796409247283,0.200148192828186,-1.78849525151656,0.0736961410768527,0.345630613429429
"Pip4p1",35.3097045901425,-0.476684262511921,0.298862614820247,-1.59499461917854,0.110713439053414,0.440699271893643
"Pip4p2",15.2542088635681,0.528682717893158,0.448373277823588,1.17911290445183,0.238353220766143,1
"Pip5k1a",16.4727375633802,-0.240339282187565,0.426714065254365,-0.563232622867256,0.573276491270519,1
"Pip5k1b",47.6233365827457,0.131041887962075,0.261630435185523,0.500866376150593,0.616465167635531,0.879195266885659
"Pip5k1c",52.2925230514089,-0.780276081214022,0.256186234332684,-3.04573773546612,0.00232110200348446,0.0348288763395194
"Pisd",21.407632019516,-0.342309922264203,0.378453669473719,-0.904496243199922,0.365732325526619,0.732503294505212
"Pithd1",35.6078287250167,-0.260793719856789,0.303350196637192,-0.859711721791626,0.389947971670371,0.750062678436626
"Pitpna",128.996211199391,-0.00465354200975026,0.182269152759327,-0.025531155103875,0.979631298402529,0.994257921494346
"Pitpnb",43.2740827573248,0.351479722233541,0.283034492420881,1.24182646159917,0.214300597273301,0.600637060427791
"Pitpnc1",8.17376476016524,0.270986196704267,0.594110379208852,0.4561209603258,0.64830299843596,1
"Pitpnm1",31.6043506193809,0.210304568833164,0.322717611207491,0.651667468801225,0.514615712938808,0.827391395289717
"Pitpnm2",17.2469136615948,-0.926391399359589,0.420479320526141,-2.20317945291675,0.0275821029150683,1
"Pitpnm3",14.7478474312111,-0.0651882771990471,0.460462364024849,-0.141571347176442,0.887418600574869,1
"Pitrm1",21.1884424284885,-0.0949134609102137,0.379028103563361,-0.250412726702592,0.80226818859554,1
"Pitx1",12.3845974387297,-0.584537449694925,0.527198261425543,-1.10876209666234,0.26753282575989,1
"Pja1",56.3014871361239,-0.31338853322219,0.274032963800175,-1.1436161871778,0.252782845578819,0.640574191868406
"Pja2",52.632530283481,0.225231112617927,0.25753201071062,0.874575211044393,0.381805080575398,0.746153191758364
"Pkd1",49.5235201875711,-0.853218928582943,0.273134189797211,-3.12380859099484,0.0017852655101664,0.0285339037063989
"Pkd2",25.7700742515615,-0.441782438069201,0.365912125223855,-1.2073457194099,0.227299030360837,0.615956354128648
"Pkdcc",71.2704264188922,-1.13713071204329,0.229685040749045,-4.95082617629295,7.38990872426584e-07,5.4860348713563e-05
"Pkia",6.39755159786661,-0.150129354067627,0.679319407170985,-0.220999654187473,0.825092702240255,1
"Pkig",28.7939620421187,-0.927090197007622,0.342336310002446,-2.70812697899618,0.00676641284034365,0.0719487774007356
"Pklr",75.3190675778787,-0.110884891112593,0.21838935657614,-0.507739446880663,0.611636080507235,0.877133386496944
"Pkm",275.595344065004,-0.0509613019586298,0.147095702594683,-0.346449971411143,0.729004575816628,0.920555912434516
"Pkmyt1",15.6841647150363,-0.46399702742462,0.453115291180339,-1.02401538075648,0.305828010187087,1
"Pkn1",114.901699508968,-0.151528825744478,0.19485923339356,-0.777632258454149,0.436785838100086,0.780103101791923
"Pkn2",64.7064558889728,0.168214795969352,0.236624065091579,0.710894709311368,0.47714948479416,0.81233475956809
"Pknox1",12.4566778598744,0.319567369385008,0.496058188576557,0.644213474838525,0.519437014224019,1
"Pkp1",22.5797493726851,-0.0502418357851741,0.365026341339633,-0.13763893203101,0.890525785029333,0.970590703454421
"Pkp2",37.9944889044832,0.303750764366307,0.294781794752085,1.03042579214149,0.302810170853944,0.681266168331981
"Pkp3",65.9685585167651,0.00715393647945261,0.230070505276345,0.0310945397840535,0.975194144186739,0.994046135772643
"Pkp4",63.5462498779503,0.165434394704625,0.254136231026026,0.650967373037351,0.515067548619489,0.827391395289717
"Pla2g10",35.53573352059,0.257033828046509,0.309929992284892,0.829328669199073,0.406918452420494,0.763117512455207
"Pla2g12a",10.5328356755655,-0.712350912533771,0.572689061804019,-1.24387029549649,0.213547303430921,1
"Pla2g15",12.8287589179119,0.2958057828221,0.487832056685888,0.606368070256948,0.544270366238581,1
"Pla2g2f",7.07787931843166,0.129801215566848,0.646454706338621,0.200789342693495,0.84086329652542,1
"Pla2g3",6.64662689215543,-0.144214099111584,0.738037245891672,-0.195402196724299,0.845078097021714,1
"Pla2g4a",31.1241079585846,0.818036447438585,0.337680174779306,2.4225184317475,0.0154133438373039,0.128832719896398
"Pla2g5",9.29368848522433,3.32532134428435,0.821784243049812,4.04646520349841,5.19968497761277e-05,1
"Pla2g6",11.0789844071041,-0.459210727169241,0.523493751751371,-0.877203836020834,0.380375932895643,1
"Pla2g7",12.2213685237867,1.81402361253229,0.544614579712809,3.33083923953868,0.000865845903296932,1
"Plaa",30.4848501569965,0.2717511753924,0.328201973232833,0.82799982192555,0.407670600743193,0.763131230721001
"Plaat3",49.058437315256,0.195320099836902,0.315246458515725,0.619579045412683,0.535534966095672,0.837905789992175
"Plac8",367.001033428917,0.569303579281852,0.150543951363795,3.78164366036938,0.000155796270437254,0.00426700270780092
"Plagl2",45.824144117798,0.7855305851578,0.271161734840201,2.89690794912757,0.00376860314370178,0.0493328513614048
"Plat",8.15258635741351,0.885685258017282,0.601928134832574,1.47141362359418,0.141179291298442,1
"Plau",14.3450420766787,0.731410380149882,0.48324160302535,1.51355010738079,0.130139983412959,1
"Plaur",7.80552146223692,0.407863045326001,0.622246859963929,0.65546822582543,0.512166337422361,1
