"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Pfkp",7.21291457795685,7.54630489020276,7.44065893011847,7.56903921910088,7.41411749636386,7.63067427668422
"Pfn1",9.58252747063746,9.52714134230602,9.48992545527571,9.42329886411539,9.40014908687888,9.26105947119646
"Pfn2",4.51104538255748,5.34443660428974,4.99648809404643,4.64436625957968,5.23501097867061,4.99438761671055
"Pgam1",5.31294218796687,5.34443660428974,5.4090886182916,5.53872841965799,5.58055961361179,4.92459606611059
"Pgam5",5.31294218796687,5.51408864316969,5.81835389737501,5.5734589773928,5.40346746918979,5.40603264886071
"Pgap1",5.16655231223624,5.38961042499752,5.4090886182916,5.30149816979584,5.40346746918979,5.78557044951582
"Pgap2",5.47856657398605,5.75819198999057,5.7597408699088,5.79010042663674,5.91648010793078,5.81445213298327
"Pgap3",6.0834081574557,6.22080206773133,5.92750880650946,5.79010042663674,5.98735966134699,5.81445213298327
"Pgap4",6.50346788762001,6.47363424711739,6.61495524907173,6.51514903267947,6.49190270365289,6.44763494793119
"Pgap6",7.63828712058536,7.78545880652411,7.51451484830107,7.32737783438376,7.28106785800117,7.28362401275513
"Pgbd5",5.05311841832635,5.13814452466943,5.27563313457853,4.7486916940873,4.89812798747935,4.51302642343263
"Pgd",7.91849875933171,7.62545639089682,7.89146886599666,8.32632167476576,8.19868657484086,8.24586690274892
"Pgghg",5.88799787378125,6.1086631243504,5.81835389737501,5.94814551889106,6.01010103033339,5.59504883566704
"Pggt1b",5.71721663445927,5.55247459838642,5.9011402326439,5.81794797465193,5.73263150890535,5.75595339760198
"Pgk1",6.12779660351128,6.41946443211061,6.07477321897475,6.23349941676398,6.49190270365289,6.32108457958286
"Pgls",6.41917855272709,6.57577572136439,6.26755576711844,6.39927961775952,6.46055180979937,6.15955221841758
"Pglyrp1",7.12240848556956,7.52992976758046,7.22240259536042,7.72987176757105,7.75764967874176,7.74332760842472
